"","Date","Latitude","Longitude","water_temp"
"1929",2017-06-06,38.27493,-79.38364,16.88888889
"1930",2017-06-06,38.26031,-79.37106,16.55555556
"1931",2017-06-06,38.23334,-79.34763,18.94444444
"1932",2019-06-06,37.687656,-78.692628,24.77777778
"1933",2019-06-06,37.5694,-78.6595,20.77777778
"1934",2019-06-06,37.585347,-78.647194,17.66666667
"1935",2017-06-07,38.27592,-79.33541,14.94444444
"1936",2017-06-07,38.24426,-79.33488,14.27777778
"1937",2014-06-09,40.935392,-78.022634,9.888888889
"1938",2014-06-09,40.82668,-78.1111,11.05555556
"1939",2018-06-09,38.279417,-79.293817,16.66666667
"1940",2016-06-10,41.63098,-76.64306,12.77777778
"1941",2016-06-10,41.63369,-76.610253,12.05555556
"1942",2016-06-10,41.64132,-76.593672,13.05555556
"1943",2016-06-10,41.62758,-76.624959,13.5
"1944",2017-06-10,38.19035,-79.42254,20.66666667
"1945",2017-06-10,38.18525,-79.39462,20.77777778
"1946",2017-06-10,38.16906,-79.46398,17.66666667
"1947",2013-06-12,42.16879,-75.89955,16.27777778
"1948",2013-06-12,42.21541,-76.03917,16.5
"1949",2013-06-12,38.06853,-79.52718,7.222222222
"1950",2013-06-12,38.15796,-79.47326,7.777777778
"1951",2016-06-12,38.2886,-79.2235,18.88888889
"1952",2016-06-12,38.28655,-79.236917,17
"1953",2013-06-13,40.935392,-78.022634,13.5
"1954",2013-06-13,40.82668,-78.1111,14.11111111
"1955",2016-06-14,38.197188,-79.68974,15.16666667
"1956",2016-06-14,38.194288,-79.692486,17.27777778
"1957",2018-06-14,38.27618,-79.31866,17.77777778
"1958",2018-06-14,38.29335,-79.23998,16.88888889
"1959",2018-06-14,38.2886,-79.2235,18.16666667
"1960",2016-06-15,41.105418,-77.758962,12.16666667
"1961",2016-06-15,40.82668,-78.1111,11.27777778
"1962",2016-06-15,40.94715,-77.82855,17.38888889
"1963",2013-06-16,40.90458,-78.10922,12.22222222
"1964",2013-06-16,40.89526,-78.20605,12.22222222
"1965",2013-06-16,41.96388,-76.61972,14.72222222
"1966",2013-06-16,40.94253,-78.12451,13.88888889
"1967",2018-06-16,40.82668,-78.1111,11
"1968",2018-06-16,40.94715,-77.82855,17.61111111
"1969",2018-06-17,38.26031,-79.37106,15.66666667
"1970",2018-06-17,38.23334,-79.34763,17
"1971",2016-06-19,37.980752,-78.953412,19.16666667
"1972",2016-06-19,37.966452,-78.955626,18.27777778
"1973",2016-06-19,37.971351,-78.964351,16.5
"1974",2016-06-19,37.967042,-78.956641,15.38888889
"1975",2017-06-19,38.197188,-79.68974,17.83333333
"1976",2017-06-19,38.194288,-79.692486,19.05555556
"1977",2011-06-20,42.16879,-75.89955,22.66666667
"1978",2011-06-20,42.13758,-75.94223,22.77777778
"1979",2011-06-20,42.21541,-76.03917,21
"1980",2014-06-20,38.06853,-79.52718,15
"1981",2014-06-20,38.15796,-79.47326,13.33333333
"1982",2017-06-20,38.13684,-79.49133,26.38888889
"1983",2018-06-20,37.9205,-78.9879,20.66666667
"1984",2018-06-20,37.944862,-78.964713,20.66666667
"1985",2018-06-20,38.27592,-79.33541,17.38888889
"1986",2018-06-20,38.24426,-79.33488,18.27777778
"1987",2018-06-20,38.013481,-78.98915,22.38888889
"1988",2018-06-20,38.026184,-79.06562,22.38888889
"1989",2012-06-21,40.90468,-78.10922,13.33333333
"1990",2012-06-21,42.16879,-75.89955,28.88888889
"1991",2012-06-21,42.21541,-76.03917,28
"1992",2012-06-21,40.94253,-78.12451,16.66666667
"1993",2017-06-21,41.105418,-77.758962,12.72222222
"1994",2017-06-21,40.82668,-78.1111,12.72222222
"1995",2017-06-21,40.94715,-77.82855,18.72222222
"1996",2019-06-21,38.09341,-79.5687,20.66666667
"1997",2019-06-21,38.0831,-79.57368,19.88888889
"1998",2019-06-21,38.0942,-79.56992,19.88888889
"1999",2012-06-22,40.90468,-78.10922,15
"2000",2015-06-22,41.481817,-78.175283,16
"2001",2017-06-22,37.9205,-78.9879,21.66666667
"2002",2017-06-22,37.944862,-78.964713,21.16666667
"2003",2017-06-22,38.013481,-78.98915,21.38888889
"2004",2017-06-22,38.026184,-79.06562,21.38888889
"2005",2019-06-22,38.2305,-79.3447,22
"2006",2019-06-22,38.2238,-79.3606,21.38888889
"2007",2019-06-22,38.2103,-79.3684,23
"2008",2019-06-22,38.12785,-79.49928,20.66666667
"2009",2019-06-22,38.13684,-79.49133,21.66666667
"2010",2018-06-23,38.220944,-79.144206,17.38888889
"2011",2018-06-23,38.20461,-79.14644,17.27777778
"2012",2017-06-25,37.980752,-78.953412,19.38888889
"2013",2017-06-25,37.966452,-78.955626,18.88888889
"2014",2017-06-25,37.971351,-78.964351,17.77777778
"2015",2017-06-25,37.967042,-78.956641,17.27777778
"2016",2013-06-26,40.935392,-78.022634,14.61111111
"2017",2013-06-26,40.82668,-78.1111,13.27777778
"2018",2016-06-26,38.220944,-79.144206,16.77777778
"2019",2016-06-26,38.20461,-79.14644,18.77777778
"2020",2019-06-27,38.26031,-79.37106,18.38888889
"2021",2019-06-27,38.23334,-79.34763,24.77777778
"2022",2019-06-27,38.197188,-79.68974,19
"2023",2019-06-27,38.197188,-79.68974,19
"2024",2019-06-27,38.194288,-79.692486,21.66666667
"2025",2015-06-28,38.364567,-79.161917,16.77777778
"2026",2019-06-28,41.5236,-78.21419,20.38888889
"2027",2019-06-28,41.4194,-78.2264,14.77777778
"2028",2011-06-29,40.94253,-78.12451,15.55555556
"2029",2015-06-29,40.935392,-78.022634,12.05555556
"2030",2015-06-29,40.82668,-78.1111,10.55555556
"2031",2016-06-29,38.278173,-79.297023,17.5
"2032",2016-06-29,38.279417,-79.293817,17.16666667
"2033",2017-06-29,38.27618,-79.31866,17.77777778
"2034",2017-06-29,38.28307,-79.32193,17.72222222
"2035",2017-06-29,38.29327,-79.23459,19.55555556
"2036",2018-06-29,38.197188,-79.68974,14.22222222
"2037",2018-06-29,38.194288,-79.692486,16.16666667
"2038",2011-06-30,40.89526,-78.20605,14.44444444
"2039",2012-06-30,38.06853,-79.52718,22.61111111
"2040",2012-06-30,38.15796,-79.47326,19.22222222
"2041",2014-06-30,40.935392,-78.022634,14.5
"2042",2014-06-30,40.82668,-78.1111,13.27777778
"2043",2019-06-30,37.980752,-78.953412,21.66666667
"2044",2019-06-30,37.966452,-78.955626,20.77777778
"2045",2019-06-30,37.971351,-78.964351,19.72222222
"2046",2019-06-30,37.967042,-78.956641,19
"2047",2015-07-01,38.06853,-79.52718,10
"2048",2015-07-01,38.15796,-79.47326,8.888888889
"2049",2016-07-01,41.5236,-78.21419,13.61111111
"2050",2016-07-01,41.4194,-78.2264,16.05555556
"2051",2018-07-01,37.980752,-78.953412,20.5
"2052",2018-07-01,37.966452,-78.955626,20.16666667
"2053",2018-07-01,37.971351,-78.964351,18.66666667
"2054",2018-07-01,37.967042,-78.956641,18.5
"2055",2016-07-02,38.278173,-79.297023,16.16666667
"2056",2016-07-02,38.138367,-79.430133,16.16666667
"2057",2019-07-02,37.9205,-78.9879,20.11111111
"2058",2019-07-02,37.944862,-78.964713,20.83333333
"2059",2019-07-02,38.013481,-78.98915,22.5
"2060",2015-07-03,38.138367,-79.430133,15.05555556
"2061",2016-07-04,41.63098,-76.64306,15.05555556
"2062",2016-07-04,41.63369,-76.610253,15.16666667
"2063",2016-07-04,41.64132,-76.593672,15.27777778
"2064",2016-07-04,41.62758,-76.624959,16.5
"2065",2016-07-04,38.27493,-79.38364,17.27777778
"2066",2016-07-04,38.26031,-79.37106,17.05555556
"2067",2016-07-04,38.23334,-79.34763,18.55555556
"2068",2011-07-06,40.89526,-78.20605,17.22222222
"2069",2011-07-06,40.94253,-78.12451,15.55555556
"2070",2012-07-06,42.16879,-75.89955,29
"2071",2012-07-06,42.21541,-76.03917,24
"2072",2014-07-06,38.1293,-78.723823,21.05555556
"2073",2017-07-06,38.220944,-79.144206,19.5
"2074",2017-07-06,38.20461,-79.14644,21.38888889
"2075",2018-07-06,41.4194,-78.2264,18.77777778
"2076",2018-07-07,41.5236,-78.21419,20.27777778
"2077",2018-07-08,37.687656,-78.692628,26
"2078",2018-07-08,37.597022,-78.636904,19
"2079",2018-07-08,37.585347,-78.647194,17.05555556
"2080",2018-07-08,37.640907,-78.691147,22
"2081",2018-07-08,37.4281,-78.4321,22.44444444
"2082",2016-07-09,38.28307,-79.32193,19.38888889
"2083",2018-07-09,38.278173,-79.297023,18
"2084",2017-07-10,40.82668,-78.1111,13.22222222
"2085",2017-07-10,40.94715,-77.82855,18.22222222
"2086",2012-07-11,40.90468,-78.10922,14.44444444
"2087",2012-07-11,40.89526,-78.20605,18.88888889
"2088",2012-07-11,40.94253,-78.12451,17.22222222
"2089",2013-07-11,40.935392,-78.022634,15.5
"2090",2013-07-11,40.82668,-78.1111,12.61111111
"2091",2017-07-12,38.27592,-79.33541,18.77777778
"2092",2017-07-12,38.24426,-79.33488,20.38888889
"2093",2018-07-12,38.27592,-79.33541,18.77777778
"2094",2018-07-12,38.24426,-79.33488,20.05555556
"2095",2011-07-13,42.16879,-75.89955,30
"2096",2011-07-13,42.13758,-75.94223,27.22222222
"2097",2011-07-13,42.21541,-76.03917,24.44444444
"2098",2014-07-13,40.935392,-78.022634,15.88888889
"2099",2014-07-13,40.82668,-78.1111,14.5
"2100",2019-07-13,38.2305,-79.3447,24.27777778
"2101",2019-07-13,38.2238,-79.3606,26.27777778
"2102",2019-07-13,38.2103,-79.3684,25.5
"2103",2019-07-13,38.09341,-79.5687,26.16666667
"2104",2019-07-13,38.0831,-79.57368,26.38888889
"2105",2019-07-13,38.12785,-79.49928,28.5
"2106",2019-07-13,38.13684,-79.49133,27.5
"2107",2019-07-13,38.0942,-79.56992,27.88888889
"2108",2017-07-14,38.27493,-79.38364,20.66666667
"2109",2017-07-14,38.26031,-79.37106,19.5
"2110",2017-07-14,38.23334,-79.34763,26.66666667
"2111",2013-07-15,42.21541,-76.03917,24
"2112",2013-07-15,38.06853,-79.52718,15.61111111
"2113",2013-07-15,38.15796,-79.47326,11.11111111
"2114",2017-07-15,38.19035,-79.42254,23.77777778
"2115",2017-07-15,38.18525,-79.39462,24.27777778
"2116",2017-07-15,38.16906,-79.46398,18.38888889
"2117",2011-07-16,40.89526,-78.20605,16.66666667
"2118",2011-07-16,40.94253,-78.12451,16.11111111
"2119",2014-07-16,40.90468,-78.10922,12.22222222
"2120",2014-07-16,40.89526,-78.20605,16.11111111
"2121",2014-07-16,40.94253,-78.12451,15
"2122",2016-07-16,38.27618,-79.31866,20.66666667
"2123",2016-07-16,38.29335,-79.23998,19.66666667
"2124",2016-07-16,38.27592,-79.33541,18.77777778
"2125",2016-07-16,38.24426,-79.33488,19.38888889
"2126",2016-07-16,38.28655,-79.236917,20.27777778
"2127",2016-07-16,38.29327,-79.23459,20.27777778
"2128",2016-07-17,38.12785,-79.49928,28.05555556
"2129",2016-07-17,38.13684,-79.49133,28.27777778
"2130",2016-07-18,38.278173,-79.297023,18
"2131",2016-07-18,38.279417,-79.293817,19.16666667
"2132",2015-07-19,40.935392,-78.022634,13.27777778
"2133",2015-07-19,40.82668,-78.1111,11.88888889
"2134",2018-07-19,38.13684,-79.49133,22.66666667
"2135",2019-07-19,40.82668,-78.1111,14.72222222
"2136",2019-07-19,40.94715,-77.82855,22
"2137",2019-07-19,37.687656,-78.692628,29.27777778
"2138",2019-07-19,37.5694,-78.6595,23.55555556
"2139",2019-07-19,37.585347,-78.647194,19.5
"2140",2019-07-19,37.668611,-78.699167,22.5
"2141",2013-07-20,42.16879,-75.89955,26.5
"2142",2014-07-20,38.2751,-79.1991,20.16666667
"2143",2017-07-20,38.013481,-78.98915,22.77777778
"2144",2017-07-20,38.026184,-79.06562,22.5
"2145",2019-07-20,38.278173,-79.297023,18.44444444
"2146",2019-07-20,38.279417,-79.293817,22.88888889
"2147",2016-07-21,38.138367,-79.430133,16.66666667
"2148",2017-07-21,37.9205,-78.9879,23
"2149",2017-07-21,37.944862,-78.964713,22.5
"2150",2019-07-21,38.220944,-79.144206,19.66666667
"2151",2019-07-21,38.20461,-79.14644,22.27777778
"2152",2012-07-22,40.89526,-78.20605,19.44444444
"2153",2012-07-22,40.94253,-78.12451,17.77777778
"2154",2018-07-22,38.26031,-79.37106,17.44444444
"2155",2018-07-22,38.23334,-79.34763,20.72222222
"2156",2018-07-22,38.220944,-79.144206,17.27777778
"2157",2018-07-22,38.20461,-79.14644,18.55555556
"2158",2016-07-23,37.971389,-79.009722,20.55555556
"2159",2017-07-23,38.27618,-79.31866,21.38888889
"2160",2017-07-23,38.13684,-79.49133,25.5
"2161",2019-07-23,38.013481,-78.98915,21.88888889
"2162",2019-07-23,38.026184,-79.06562,21.5
"2163",2011-07-24,40.89526,-78.20605,23.33333333
"2164",2011-07-24,40.94253,-78.12451,21.66666667
"2165",2014-07-24,38.06853,-79.52718,18.88888889
"2166",2014-07-24,38.15796,-79.47326,16.66666667
"2167",2013-07-25,40.935392,-78.022634,13.61111111
"2168",2013-07-25,40.82668,-78.1111,13
"2169",2018-07-26,38.197188,-79.68974,16.5
"2170",2018-07-26,38.194288,-79.692486,18.05555556
"2171",2018-07-26,38.013481,-78.98915,21
"2172",2018-07-26,38.013481,-78.98915,21
"2173",2018-07-26,38.026184,-79.06562,21.5
"2174",2016-07-27,38.220944,-79.144206,22.05555556
"2175",2016-07-27,38.20461,-79.14644,23.38888889
"2176",2017-07-27,38.279417,-79.293817,19.38888889
"2177",2015-07-28,40.935392,-78.022634,14
"2178",2015-07-28,40.82668,-78.1111,12.55555556
"2179",2018-07-28,40.82668,-78.1111,11.88888889
"2180",2018-07-28,40.94715,-77.82855,16.27777778
"2181",2019-07-28,37.980752,-78.953412,21.88888889
"2182",2019-07-28,37.966452,-78.955626,21.5
"2183",2019-07-28,38.197188,-79.68974,16.66666667
"2184",2019-07-28,38.194288,-79.692486,17.22222222
"2185",2016-07-29,38.197188,-79.68974,18.77777778
"2186",2016-07-29,38.194288,-79.692486,20.88888889
"2187",2017-07-29,38.197188,-79.68974,18.33333333
"2188",2017-07-29,38.194288,-79.692486,20
"2189",2018-07-29,37.980752,-78.953412,20.38888889
"2190",2018-07-29,37.966452,-78.955626,19.77777778
"2191",2018-07-29,37.971351,-78.964351,19.27777778
"2192",2018-07-29,37.967042,-78.956641,18.16666667
"2193",2019-07-29,37.4281,-78.4321,25.38888889
"2194",2019-07-29,37.4291,-78.4541,25.27777778
"2195",2016-07-30,37.980752,-78.953412,24.27777778
"2196",2016-07-30,37.966452,-78.955626,23.66666667
"2197",2017-07-30,37.980752,-78.953412,18
"2198",2017-07-30,37.966452,-78.955626,18.16666667
"2199",2019-07-30,41.5236,-78.21419,22.05555556
"2200",2019-07-30,41.4194,-78.2264,17.88888889
"2201",2019-07-30,38.26031,-79.37106,19.44444444
"2202",2019-07-30,38.23334,-79.34763,23
"2203",2015-07-31,41.481817,-78.175283,17.16666667
"2204",2017-07-31,41.5236,-78.21419,20.27777778
"2205",2017-07-31,41.4194,-78.2264,16.38888889
"2206",2017-07-31,38.29335,-79.23998,19.38888889
"2207",2017-07-31,38.2886,-79.2235,21.77777778
"2208",2017-07-31,38.28655,-79.236917,18.88888889
"2209",2018-07-31,37.9205,-78.9879,20.27777778
"2210",2018-07-31,37.944862,-78.964713,20.27777778
"2211",2011-08-01,40.89526,-78.20605,21.66666667
"2212",2011-08-01,40.94253,-78.12451,21.66666667
"2213",2016-08-01,40.82668,-78.1111,16.88888889
"2214",2016-08-01,40.94715,-77.82855,24.38888889
"2215",2015-08-02,38.30791,-79.36073,17.55555556
"2216",2015-08-02,38.27592,-79.33541,19.5
"2217",2017-08-02,38.27592,-79.33541,19.27777778
"2218",2017-08-02,38.24426,-79.33488,19.38888889
"2219",2019-08-02,37.9205,-78.9879,21.5
"2220",2019-08-02,37.944862,-78.964713,20.88888889
"2221",2013-08-03,38.06853,-79.52718,11.72222222
"2222",2013-08-03,38.15796,-79.47326,8.888888889
"2223",2014-08-03,40.90468,-78.10922,12.77777778
"2224",2014-08-03,40.89526,-78.20605,17.22222222
"2225",2014-08-03,40.94253,-78.12451,15
"2226",2012-08-04,40.90468,-78.10922,16.66666667
"2227",2012-08-04,40.89526,-78.20605,20
"2228",2012-08-04,40.94253,-78.12451,18.33333333
"2229",2015-08-04,38.138367,-79.430133,15.83333333
"2230",2016-08-04,38.27493,-79.38364,18.77777778
"2231",2016-08-04,38.26031,-79.37106,19.05555556
"2232",2016-08-04,38.23334,-79.34763,21.94444444
"2233",2012-08-05,38.06853,-79.52718,22.38888889
"2234",2012-08-05,38.15796,-79.47326,21.11111111
"2235",2015-08-05,37.971389,-79.009722,20.55555556
"2236",2013-08-06,42.21541,-76.03917,18
"2237",2013-08-08,40.935392,-78.022634,20.22222222
"2238",2013-08-08,40.82668,-78.1111,13.77777778
"2239",2017-08-08,40.82668,-78.1111,13.72222222
"2240",2017-08-08,40.94715,-77.82855,18.44444444
"2241",2017-08-08,38.27493,-79.38364,18
"2242",2017-08-08,38.26031,-79.37106,18.44444444
"2243",2017-08-08,38.23334,-79.34763,20.88888889
"2244",2014-08-09,40.935392,-78.022634,14
"2245",2014-08-09,40.82668,-78.1111,15.5
"2246",2014-08-10,37.97,-79.67,21.77777778
"2247",2018-08-10,37.597022,-78.636904,22.5
"2248",2018-08-10,37.640907,-78.691147,26
"2249",2017-08-12,38.220944,-79.144206,19.77777778
"2250",2017-08-12,38.20461,-79.14644,21.55555556
"2251",2018-08-12,37.687656,-78.692628,28.38888889
"2252",2018-08-12,37.5694,-78.6595,24.38888889
"2253",2018-08-12,37.585347,-78.647194,19.88888889
"2254",2011-08-13,40.89526,-78.20605,18.33333333
"2255",2011-08-13,40.94253,-78.12451,17.22222222
"2256",2013-08-13,42.16879,-75.89955,23
"2257",2018-08-15,38.27592,-79.33541,17.55555556
"2258",2018-08-15,38.24426,-79.33488,17.88888889
"2259",2016-08-16,38.27592,-79.33541,21.16666667
"2260",2016-08-16,38.24426,-79.33488,22.66666667
"2261",2017-08-16,37.9205,-78.9879,19.5
"2262",2017-08-16,37.944862,-78.964713,20.16666667
"2263",2017-08-17,38.013481,-78.98915,23.66666667
"2264",2017-08-17,38.026184,-79.06562,21.55555556
"2265",2018-08-17,37.9205,-78.9879,18.66666667
"2266",2018-08-17,37.944862,-78.964713,19.55555556
"2267",2019-08-18,38.27618,-79.31866,20.88888889
"2268",2019-08-18,38.2886,-79.2235,26.61111111
"2269",2019-08-18,38.09341,-79.5687,26.5
"2270",2019-08-18,38.083213,-79.574201,25.66666667
"2271",2019-08-18,38.0942,-79.56992,27.27777778
"2272",2011-08-19,42.16879,-75.89955,21.11111111
"2273",2011-08-19,42.13758,-75.94223,25.55555556
"2274",2017-08-19,38.19035,-79.42254,21.16666667
"2275",2017-08-19,38.18525,-79.39462,22.77777778
"2276",2017-08-19,38.16906,-79.46398,19.38888889
"2277",2011-08-20,42.21541,-76.03917,22.5
"2278",2013-08-20,38.06853,-79.52718,11.11111111
"2279",2013-08-20,38.15796,-79.47326,8.277777778
"2280",2018-08-20,38.26031,-79.37106,18.41666667
"2281",2018-08-20,38.23334,-79.34763,19.72222222
"2282",2018-08-20,38.29134,-79.34538,18.66666667
"2283",2018-08-20,38.309539,-79.359504,18.27777778
"2284",2012-08-21,40.90468,-78.10922,13.88888889
"2285",2012-08-21,40.94253,-78.12451,16.11111111
"2286",2012-08-22,40.89526,-78.20605,17.77777778
"2287",2014-08-22,38.06853,-79.52718,12.77777778
"2288",2014-08-22,38.15796,-79.47326,11.11111111
"2289",2016-08-22,38.27618,-79.31866,17.88888889
"2290",2018-08-22,38.013481,-78.98915,21.27777778
"2291",2018-08-22,38.026184,-79.06562,23.77777778
"2292",2014-08-23,40.935392,-78.022634,13.55555556
"2293",2014-08-23,40.82668,-78.1111,12.55555556
"2294",2016-08-23,38.197188,-79.68974,17.05555556
"2295",2016-08-23,38.194288,-79.692486,18.77777778
"2296",2015-08-24,38.06853,-79.52718,17.22222222
"2297",2015-08-24,38.15796,-79.47326,14.44444444
"2298",2018-08-26,37.980752,-78.953412,19.22222222
"2299",2018-08-26,37.966452,-78.955626,18.77777778
"2300",2018-08-26,37.971351,-78.964351,17.77777778
"2301",2018-08-26,37.967042,-78.956641,17.66666667
"2302",2019-08-26,40.82668,-78.1111,13.27777778
"2303",2019-08-26,40.94715,-77.82855,18.72222222
"2304",2011-08-27,40.89526,-78.20605,16.66666667
"2305",2011-08-27,40.94253,-78.12451,16.11111111
"2306",2016-08-27,41.5236,-78.21419,21.05555556
"2307",2016-08-27,41.4194,-78.2264,18.27777778
"2308",2016-08-27,37.980752,-78.953412,23.38888889
"2309",2016-08-27,37.966452,-78.955626,22.38888889
"2310",2016-08-27,38.2886,-79.2235,23.55555556
"2311",2016-08-27,38.28655,-79.236917,21.16666667
"2312",2017-08-27,37.980752,-78.953412,19.88888889
"2313",2017-08-27,37.966452,-78.955626,18.88888889
"2314",2019-08-28,41.5236,-78.21419,17.05555556
"2315",2019-08-28,41.4194,-78.2264,16.38888889
"2316",2019-08-28,38.26031,-79.37106,18.83333333
"2317",2019-08-28,38.23334,-79.34763,21.94444444
"2318",2013-08-29,40.935392,-78.022634,17.5
"2319",2013-08-29,40.82668,-78.1111,16
"2320",2016-08-29,38.12785,-79.49928,24.77777778
"2321",2016-08-29,38.13684,-79.49133,25.44444444
"2322",2018-08-29,38.197188,-79.68974,17.66666667
"2323",2018-08-29,38.194288,-79.692486,19.05555556
"2324",2015-08-30,41.481817,-78.175283,16.05555556
"2325",2016-08-30,38.279417,-79.293817,20.38888889
"2326",2017-08-30,40.82668,-78.1111,13.66666667
"2327",2017-08-30,40.94715,-77.82855,19.05555556
"2328",2019-08-30,38.197188,-79.68974,15
"2329",2019-08-30,38.194288,-79.692486,14.88888889
"2330",2019-08-31,37.9205,-78.9879,20.27777778
"2331",2019-08-31,37.944862,-78.964713,19.5
"2332",2019-08-31,38.220944,-79.144206,17.5
"2333",2019-08-31,38.20461,-79.14644,18.55555556
"2334",2019-08-31,38.013481,-78.98915,20
"2335",2015-09-01,40.82668,-78.1111,14.77777778
"2336",2015-09-01,40.94715,-77.82855,22.55555556
"2337",2016-09-01,37.929987,-78.979478,20.16666667
"2338",2016-09-01,38.013481,-78.98915,22.05555556
"2339",2012-09-02,40.90468,-78.10922,15.55555556
"2340",2012-09-02,40.89526,-78.20605,18.88888889
"2341",2012-09-02,40.94253,-78.12451,17.77777778
"2342",2012-09-02,38.06853,-79.52718,19.61111111
"2343",2012-09-02,38.15796,-79.47326,17.11111111
"2344",2015-09-02,40.89526,-78.20605,21.11111111
"2345",2016-09-02,38.27493,-79.38364,18.83333333
"2346",2016-09-02,38.26031,-79.37106,18.77777778
"2347",2016-09-02,38.23334,-79.34763,22.16666667
"2348",2018-09-02,38.278173,-79.297023,18.61111111
"2349",2018-09-02,38.279417,-79.293817,18.66666667
"2350",2018-09-02,38.220944,-79.144206,18.77777778
"2351",2018-09-02,38.20461,-79.14644,20.11111111
"2352",2015-09-03,38.30791,-79.36073,16.66666667
"2353",2015-09-03,38.27592,-79.33541,18.16666667
"2354",2019-09-03,37.980752,-78.953412,25.38888889
"2355",2019-09-03,37.966452,-78.955626,24.27777778
"2356",2013-09-04,38.06853,-79.52718,11.72222222
"2357",2013-09-04,38.15796,-79.47326,8.888888889
"2358",2015-09-05,38.279417,-79.293817,19.16666667
"2359",2015-09-05,38.138367,-79.430133,16.77777778
"2360",2017-09-05,38.279417,-79.293817,19.27777778
"2361",2017-09-05,38.27592,-79.33541,17.38888889
"2362",2017-09-05,38.24426,-79.33488,17.77777778
"2363",2014-09-07,38.20549,-79.13815,21.27777778
"2364",2016-09-07,38.27592,-79.33541,20
"2365",2016-09-07,38.24426,-79.33488,20
"2366",2013-09-08,40.89526,-78.20605,16.72222222
"2367",2018-09-08,37.687656,-78.692628,29
"2368",2018-09-08,37.668611,-78.699167,22.38888889
"2369",2013-09-09,40.90458,-78.10922,13.11111111
"2370",2013-09-09,40.89526,-78.20605,15.72222222
"2371",2013-09-09,40.94253,-78.12451,15.88888889
"2372",2011-09-11,40.89526,-78.20605,13.33333333
"2373",2011-09-11,40.94253,-78.12451,13.88888889
"2374",2016-09-11,38.279417,-79.293817,20.05555556
"2375",2017-09-11,38.27493,-79.38364,14.38888889
"2376",2017-09-11,38.26031,-79.37106,15.13888889
"2377",2017-09-11,38.23334,-79.34763,16.02777778
"2378",2018-09-11,37.585347,-78.647194,18.66666667
"2379",2016-09-12,38.28655,-79.236917,18.77777778
"2380",2015-09-13,37.971389,-79.009722,16.11111111
"2381",2018-09-13,38.197188,-79.68974,14.77777778
"2382",2018-09-13,38.194288,-79.692486,15.88888889
"2383",2014-09-14,37.971389,-79.009722,15.55555556
"2384",2016-09-14,40.82668,-78.1111,15.38888889
"2385",2016-09-14,40.94715,-77.82855,19.88888889
"2386",2013-09-15,42.16879,-75.89955,19
"2387",2013-09-15,42.21541,-76.03917,18
"2388",2018-09-15,40.56722,-78.692778,17.38888889
"2389",2012-09-16,40.90468,-78.10922,12.22222222
"2390",2012-09-16,40.89526,-78.20605,15
"2391",2012-09-16,40.94253,-78.12451,13.33333333
"2392",2013-09-16,40.935392,-78.022634,13.22222222
"2393",2013-09-16,40.82668,-78.1111,13.22222222
"2394",2014-09-18,38.20549,-79.13815,17.5
"2395",2016-09-18,38.220944,-79.144206,18.66666667
"2396",2016-09-18,38.20461,-79.14644,19.38888889
"2397",2016-09-18,38.12785,-79.49928,21.5
"2398",2016-09-18,38.13684,-79.49133,22.88888889
"2399",2015-09-19,40.56722,-78.692778,16.38888889
"2400",2017-09-19,37.980752,-78.953412,23.77777778
"2401",2017-09-19,37.966452,-78.955626,22.5
"2402",2017-09-19,37.971389,-79.009722,17.5
"2403",2011-09-20,42.16879,-75.89955,18.22222222
"2404",2011-09-20,42.21541,-76.03917,16.5
"2405",2018-09-21,38.26031,-79.37106,20.44444444
"2406",2018-09-21,38.23334,-79.34763,21.05555556
"2407",2018-09-21,38.29134,-79.34538,18.38888889
"2408",2018-09-21,38.309539,-79.359504,18.05555556
"2409",2019-09-21,41.5236,-78.21419,20
"2410",2019-09-21,38.27618,-79.31866,16.88888889
"2411",2019-09-21,38.2886,-79.2235,18.05555556
"2412",2019-09-21,38.09341,-79.5687,21.05555556
"2413",2019-09-21,38.083213,-79.574201,19.38888889
"2414",2019-09-21,38.12785,-79.49928,18.05555556
"2415",2019-09-21,38.13684,-79.49133,20.16666667
"2416",2019-09-21,38.0942,-79.56992,18.33333333
"2417",2014-09-22,40.935392,-78.022634,11.55555556
"2418",2014-09-22,40.82668,-78.1111,11.27777778
"2419",2015-09-22,40.82668,-78.1111,13.11111111
"2420",2015-09-22,40.94715,-77.82855,17.55555556
"2421",2017-09-22,37.9205,-78.9879,24.27777778
"2422",2017-09-22,37.944862,-78.964713,21.5
"2423",2018-09-22,40.82668,-78.1111,11.66666667
"2424",2018-09-22,40.94715,-77.82855,15.5
"2425",2019-09-22,41.4194,-78.2264,16.66666667
"2426",2011-09-24,40.89526,-78.20605,12.77777778
"2427",2011-09-24,40.94253,-78.12451,12.77777778
"2428",2017-09-24,38.220944,-79.144206,17.88888889
"2429",2017-09-24,38.197188,-79.68974,15
"2430",2017-09-24,38.194288,-79.692486,15.55555556
"2431",2017-09-24,38.20461,-79.14644,19.16666667
"2432",2015-09-25,41.5236,-78.21419,17.66666667
"2433",2015-09-25,41.41382,-78.19929,16
"2434",2016-09-25,37.980752,-78.953412,18.44444444
"2435",2016-09-25,37.966452,-78.955626,19.38888889
"2436",2019-09-25,38.197188,-79.68974,14.05555556
"2437",2019-09-25,38.194288,-79.692486,15.38888889
