"","Date","Latitude","Longitude","pH"
"1422",2001-05-30,40.17663,-77.18537,8.2
"1423",2001-05-30,40.23487,-77.14193,7.9
"1424",2001-05-30,40.17667,-77.18507,8
"1425",2001-05-30,40.17999,-77.18692,8
"1426",2001-05-30,40.18844,-77.18606,8.1
"1427",2001-05-30,40.19528,-77.18423,7.6
"1428",2001-05-30,40.20792,-77.18104,7.7
"1429",2001-05-30,40.21418,-77.16883,7.6
"1430",2001-05-30,40.21847,-77.16003,7.6
"1431",2001-05-30,40.22429,-77.14928,7.7
"1432",2001-05-30,40.19568,-77.18767,7.3
"1433",2001-05-30,40.19608,-77.18518,7.6
"1434",2002-05-30,40.17663,-77.18537,7.8
"1435",2002-05-30,40.23487,-77.14193,7.6
"1436",2002-05-30,40.17667,-77.18507,7.6
"1437",2002-05-30,40.17999,-77.18692,7.6
"1438",2002-05-30,40.18844,-77.18606,8
"1439",2002-05-30,40.19528,-77.18423,7.6
"1440",2002-05-30,40.20792,-77.18104,7.6
"1441",2002-05-30,40.21418,-77.16883,7.4
"1442",2002-05-30,40.21847,-77.16003,7.4
"1443",2002-05-30,40.22429,-77.14928,7.4
"1444",2002-05-30,40.19568,-77.18767,7.1
"1445",2002-05-30,40.19608,-77.18518,7.1
"1446",2017-05-30,38.2898,-77.4816,6.88
"1447",2017-05-30,38.321111,-77.488889,6.86
"1448",2018-05-30,38.2898,-77.4816,6.93
"1449",2018-05-30,38.321111,-77.488889,7.1
"1450",2019-05-30,38.91648,-76.96256,7.51
"1451",2019-05-30,38.91495,-76.96328,6.75
"1452",2019-05-30,38.91317,-76.96493,6.95
"1453",2019-05-30,38.91468,-76.96696,7.5
"1454",2019-05-30,38.91247,-76.96569,7.58
"1455",2019-05-30,37.30734,-78.389257,7.3
"1456",2000-05-31,40.17663,-77.18537,8.1
"1457",2000-05-31,40.23487,-77.14193,8.3
"1458",2000-05-31,40.17667,-77.18507,8.2
"1459",2000-05-31,40.17999,-77.18692,8.1
"1460",2000-05-31,40.18844,-77.18606,8.1
"1461",2000-05-31,40.19528,-77.18423,8.3
"1462",2000-05-31,40.20792,-77.18104,8.2
"1463",2000-05-31,40.21418,-77.16883,7.9
"1464",2000-05-31,40.21847,-77.16003,8.1
"1465",2000-05-31,40.22429,-77.14928,8.3
"1466",1993-06-01,40.17663,-77.18537,6.6
"1467",1993-06-01,40.23487,-77.14193,7.8
"1468",1993-06-01,40.17667,-77.18507,6.2
"1469",1993-06-01,40.17999,-77.18692,6.8
"1470",1993-06-01,40.18844,-77.18606,7
"1471",1993-06-01,40.19528,-77.18423,7.1
"1472",1993-06-01,40.20792,-77.18104,7.2
"1473",1993-06-01,40.21418,-77.16883,7.6
"1474",1993-06-01,40.21847,-77.16003,7.8
"1475",1993-06-01,40.22429,-77.14928,7.7
"1476",1994-06-01,40.17663,-77.18537,6.4
"1477",1994-06-01,40.23487,-77.14193,7.7
"1478",1994-06-01,40.17667,-77.18507,6.3
"1479",1994-06-01,40.17999,-77.18692,6.5
"1480",1994-06-01,40.18844,-77.18606,6.8
"1481",1994-06-01,40.19528,-77.18423,7
"1482",1994-06-01,40.20792,-77.18104,7.3
"1483",1994-06-01,40.21418,-77.16883,7.2
"1484",1994-06-01,40.21847,-77.16003,7.3
"1485",1994-06-01,40.22429,-77.14928,7.4
"1486",1995-06-01,40.17663,-77.18537,6.3
"1487",1995-06-01,40.23487,-77.14193,7.2
"1488",1995-06-01,40.17667,-77.18507,6.4
"1489",1995-06-01,40.17999,-77.18692,6.2
"1490",1995-06-01,40.18844,-77.18606,6.7
"1491",1995-06-01,40.19528,-77.18423,6.9
"1492",1995-06-01,40.20792,-77.18104,6.9
"1493",1995-06-01,40.21418,-77.16883,7
"1494",1995-06-01,40.21847,-77.16003,7.1
"1495",1995-06-01,40.22429,-77.14928,7.2
"1496",2015-06-02,40.17663,-77.18537,7.1
"1497",2015-06-02,40.17667,-77.18507,7.3
"1498",2015-06-02,40.17999,-77.18692,7.3
"1499",2015-06-02,40.18844,-77.18606,7.1
"1500",2015-06-02,40.19528,-77.18423,7.3
"1501",2015-06-02,40.20792,-77.18104,7.4
"1502",2015-06-02,40.21418,-77.16883,7.4
"1503",2015-06-02,40.21847,-77.16003,7.4
"1504",2015-06-02,40.22429,-77.14928,7.4
"1505",2015-06-02,40.23487,-77.14193,7.6
"1506",2013-06-06,40.17663,-77.18537,7.01
"1507",2013-06-06,40.23487,-77.14193,7.9
"1508",2013-06-06,40.17667,-77.18507,7.17
"1509",2013-06-06,40.17999,-77.18692,7.33
"1510",2013-06-06,40.18844,-77.18606,7.48
"1511",2013-06-06,40.19528,-77.18423,7.63
"1512",2013-06-06,40.20792,-77.18104,7.71
"1513",2013-06-06,40.21418,-77.16883,7.66
"1514",2013-06-06,40.21847,-77.16003,7.78
"1515",2013-06-06,40.22429,-77.14928,7.76
"1516",2019-06-06,38.91648,-76.96256,7.27
"1517",2019-06-06,38.91495,-76.96328,7.01
"1518",2019-06-06,38.91317,-76.96493,7.04
"1519",2019-06-06,38.91468,-76.96696,7.28
"1520",2019-06-06,38.91247,-76.96569,7.43
"1521",2007-06-07,40.17663,-77.18537,7.56
"1522",2007-06-07,40.23487,-77.14193,8.1
"1523",2007-06-07,40.17667,-77.18507,7.84
"1524",2007-06-07,40.17999,-77.18692,7.72
"1525",2007-06-07,40.18844,-77.18606,7.9
"1526",2007-06-07,40.19528,-77.18423,7.84
"1527",2007-06-07,40.20792,-77.18104,7.87
"1528",2007-06-07,40.21418,-77.16883,7.8
"1529",2007-06-07,40.21847,-77.16003,7.89
"1530",2007-06-07,40.22429,-77.14928,8
"1531",2007-06-07,40.19568,-77.18767,7.3
"1532",2007-06-07,40.19608,-77.18518,7.8
"1533",2007-06-07,40.19588,-77.18745,7.89
"1534",2018-06-07,38.91247,-76.96569,7.67
"1535",2018-06-07,38.91648,-76.96256,7.53
"1536",2018-06-07,38.91495,-76.96328,7
"1537",2018-06-07,38.91317,-76.96493,7.08
"1538",2018-06-07,38.91468,-76.96696,7.75
"1539",1996-06-08,40.17663,-77.18537,6
"1540",1996-06-08,40.23487,-77.14193,6.2
"1541",1996-06-08,40.17667,-77.18507,6.1
"1542",1996-06-08,40.17999,-77.18692,6.1
"1543",1996-06-08,40.18844,-77.18606,6
"1544",1996-06-08,40.19528,-77.18423,6
"1545",1996-06-08,40.20792,-77.18104,6.1
"1546",1996-06-08,40.21418,-77.16883,6
"1547",1996-06-08,40.21847,-77.16003,6.1
"1548",1996-06-08,40.22429,-77.14928,6
"1549",1997-06-08,40.17663,-77.18537,7.42
"1550",1997-06-08,40.23487,-77.14193,7.76
"1551",1997-06-08,40.17667,-77.18507,7.45
"1552",1997-06-08,40.17999,-77.18692,7.6
"1553",1997-06-08,40.18844,-77.18606,7.55
"1554",1997-06-08,40.19528,-77.18423,7.7
"1555",1997-06-08,40.20792,-77.18104,7.62
"1556",1997-06-08,40.21418,-77.16883,7.7
"1557",1997-06-08,40.21847,-77.16003,7.72
"1558",1997-06-08,40.22429,-77.14928,7.72
"1559",1998-06-08,40.17663,-77.18537,7.41
"1560",1998-06-08,40.23487,-77.14193,7.56
"1561",1998-06-08,40.17667,-77.18507,7.38
"1562",1998-06-08,40.17999,-77.18692,7.35
"1563",1998-06-08,40.18844,-77.18606,7.5
"1564",1998-06-08,40.19528,-77.18423,7.6
"1565",1998-06-08,40.20792,-77.18104,7.6
"1566",1998-06-08,40.21418,-77.16883,7.6
"1567",1998-06-08,40.21847,-77.16003,7.58
"1568",1998-06-08,40.22429,-77.14928,7.55
"1569",1999-06-08,40.17663,-77.18537,8.3
"1570",1999-06-08,40.23487,-77.14193,8.3
"1571",1999-06-08,40.17667,-77.18507,8.2
"1572",1999-06-08,40.17999,-77.18692,8
"1573",1999-06-08,40.18844,-77.18606,8.1
"1574",1999-06-08,40.19528,-77.18423,8.1
"1575",1999-06-08,40.20792,-77.18104,8.1
"1576",1999-06-08,40.21418,-77.16883,8
"1577",1999-06-08,40.21847,-77.16003,8.1
"1578",1999-06-08,40.22429,-77.14928,8.1
"1579",2008-06-08,40.17663,-77.18537,7.6
"1580",2008-06-08,40.23487,-77.14193,8.16
"1581",2008-06-08,40.17667,-77.18507,7.7
"1582",2008-06-08,40.17999,-77.18692,7.61
"1583",2008-06-08,40.18844,-77.18606,7.75
"1584",2008-06-08,40.19528,-77.18423,7.92
"1585",2008-06-08,40.20792,-77.18104,7.89
"1586",2008-06-08,40.21418,-77.16883,7.8
"1587",2008-06-08,40.21847,-77.16003,7.89
"1588",2008-06-08,40.22429,-77.14928,8.03
"1589",2008-06-08,40.19568,-77.18767,7.34
"1590",2008-06-08,40.19608,-77.18518,7.51
"1591",2008-06-08,40.19588,-77.18745,7.34
"1592",2011-06-08,40.17663,-77.18537,7.43
"1593",2011-06-08,40.23487,-77.14193,7.8
"1594",2011-06-08,40.17667,-77.18507,7.38
"1595",2011-06-08,40.17999,-77.18692,7.37
"1596",2011-06-08,40.18844,-77.18606,7.54
"1597",2011-06-08,40.19528,-77.18423,7.59
"1598",2011-06-08,40.20792,-77.18104,7.6
"1599",2011-06-08,40.21418,-77.16883,7.58
"1600",2011-06-08,40.21847,-77.16003,7.64
"1601",2011-06-08,40.22429,-77.14928,7.77
"1602",2011-06-08,40.19568,-77.18767,7.3
"1603",2011-06-08,40.19608,-77.18518,7.36
"1604",2011-06-08,40.19588,-77.18745,7.4
"1605",2009-06-09,40.17663,-77.18537,7.6
"1606",2009-06-09,40.23487,-77.14193,8
"1607",2009-06-09,40.17667,-77.18507,7.75
"1608",2009-06-09,40.17999,-77.18692,7.65
"1609",2009-06-09,40.18844,-77.18606,7.76
"1610",2009-06-09,40.19528,-77.18423,7.86
"1611",2009-06-09,40.20792,-77.18104,7.89
"1612",2009-06-09,40.21418,-77.16883,7.8
"1613",2009-06-09,40.21847,-77.16003,7.83
"1614",2009-06-09,40.22429,-77.14928,7.89
"1615",2009-06-09,40.19568,-77.18767,7.36
"1616",2009-06-09,40.19608,-77.18518,7.44
"1617",2009-06-09,40.19588,-77.18745,7.4
"1618",2010-06-10,40.17663,-77.18537,7.52
"1619",2010-06-10,40.23487,-77.14193,7.92
"1620",2010-06-10,40.17667,-77.18507,7.6
"1621",2010-06-10,40.17999,-77.18692,7.63
"1622",2010-06-10,40.18844,-77.18606,7.73
"1623",2010-06-10,40.19528,-77.18423,7.83
"1624",2010-06-10,40.20792,-77.18104,7.83
"1625",2010-06-10,40.21418,-77.16883,7.66
"1626",2010-06-10,40.21847,-77.16003,7.79
"1627",2010-06-10,40.22429,-77.14928,7.91
"1628",2010-06-10,40.19568,-77.18767,7.37
"1629",2010-06-10,40.19608,-77.18518,7.4
"1630",2010-06-10,40.19588,-77.18745,7.31
"1631",2018-06-11,40.17999,-77.18692,7.73
"1632",2018-06-11,40.17667,-77.18507,7.8
"1633",2018-06-11,40.17663,-77.18537,7.72
"1634",2018-06-11,40.19528,-77.18423,7.83
"1635",2018-06-11,40.20792,-77.18104,7.88
"1636",2018-06-11,40.22429,-77.14928,7.8
"1637",2018-06-11,40.23487,-77.14193,8.02
"1638",2012-06-12,40.17663,-77.18537,7.65
"1639",2012-06-12,40.23487,-77.14193,7.81
"1640",2012-06-12,40.17667,-77.18507,7.85
"1641",2012-06-12,40.17999,-77.18692,7.76
"1642",2012-06-12,40.18844,-77.18606,7.85
"1643",2012-06-12,40.19528,-77.18423,7.78
"1644",2012-06-12,40.20792,-77.18104,7.87
"1645",2012-06-12,40.21418,-77.16883,7.69
"1646",2012-06-12,40.21847,-77.16003,7.74
"1647",2012-06-12,40.22429,-77.14928,7.73
"1648",2017-06-12,40.17663,-77.18537,7.5
"1649",2017-06-12,40.23487,-77.14193,8.3
"1650",2017-06-12,40.17667,-77.18507,7.6
"1651",2017-06-12,40.17999,-77.18692,7.6
"1652",2017-06-12,40.19528,-77.18423,7.8
"1653",2017-06-12,40.20792,-77.18104,8
"1654",2017-06-12,40.22429,-77.14928,7.9
"1655",2019-06-12,38.2898,-77.4816,6.74
"1656",2019-06-12,38.321111,-77.488889,7.61
"1657",2019-06-12,40.17999,-77.18692,8
"1658",2019-06-12,40.17667,-77.18507,8.1
"1659",2019-06-12,40.17663,-77.18537,7.9
"1660",2019-06-12,40.19528,-77.18423,8.3
"1661",2019-06-12,40.20792,-77.18104,8.3
"1662",2019-06-12,40.22429,-77.14928,8.3
"1663",2019-06-12,40.23487,-77.14193,8.3
"1664",2005-06-13,40.17663,-77.18537,7.4
"1665",2005-06-13,40.23487,-77.14193,8
"1666",2005-06-13,40.17667,-77.18507,7.7
"1667",2005-06-13,40.17999,-77.18692,7.8
"1668",2005-06-13,40.18844,-77.18606,8
"1669",2005-06-13,40.19528,-77.18423,7.9
"1670",2005-06-13,40.20792,-77.18104,8.2
"1671",2005-06-13,40.21418,-77.16883,8.2
"1672",2005-06-13,40.21847,-77.16003,7.8
"1673",2005-06-13,40.22429,-77.14928,8.1
"1674",2005-06-13,40.19568,-77.18767,7.4
"1675",2005-06-13,40.19608,-77.18518,7.6
"1676",2005-06-13,40.19588,-77.18745,7.6
"1677",2014-06-13,40.17663,-77.18537,7.79
"1678",2014-06-13,40.17667,-77.18507,9.19
"1679",2014-06-13,40.17999,-77.18692,9.2
"1680",2014-06-13,40.18844,-77.18606,8.04
"1681",2014-06-13,40.19528,-77.18423,9.04
"1682",2014-06-13,40.20792,-77.18104,8.86
"1683",2014-06-13,40.21418,-77.16883,8.32
"1684",2014-06-13,40.21847,-77.16003,8.21
"1685",2014-06-13,40.22429,-77.14928,8.96
"1686",2014-06-13,40.23487,-77.14193,8.42
"1687",2016-06-13,40.17663,-77.18537,7.54
"1688",2016-06-13,40.17667,-77.18507,7.85
"1689",2016-06-13,40.17999,-77.18692,7.76
"1690",2016-06-13,40.18844,-77.18606,8.03
"1691",2016-06-13,40.19528,-77.18423,8.1
"1692",2016-06-13,40.20792,-77.18104,8.07
"1693",2016-06-13,40.21418,-77.16883,7.74
"1694",2016-06-13,40.21847,-77.16003,7.9
"1695",2016-06-13,40.22429,-77.14928,8.17
"1696",2016-06-13,40.23487,-77.14193,8.25
"1697",2019-06-13,38.91648,-76.96256,6.98
"1698",2019-06-13,38.91495,-76.96328,7.13
"1699",2019-06-13,38.91317,-76.96493,7.04
"1700",2019-06-13,38.91468,-76.96696,7.32
"1701",2019-06-13,38.91247,-76.96569,7.4
"1702",2018-06-14,38.91648,-76.96256,7.54
"1703",2018-06-14,38.91495,-76.96328,6.87
"1704",2018-06-14,38.91317,-76.96493,7.12
"1705",2018-06-14,38.91468,-76.96696,7.66
"1706",2018-06-14,38.91247,-76.96569,7.73
"1707",2019-06-15,38.9298922,-77.3458976,7.03
"1708",2017-06-20,38.2898,-77.4816,6.92
"1709",2017-06-20,38.321111,-77.488889,8.48
"1710",2019-06-20,38.91648,-76.96256,7.37
"1711",2019-06-20,38.91495,-76.96328,6.86
"1712",2019-06-20,38.91317,-76.96493,6.92
"1713",2019-06-20,38.91468,-76.96696,7.55
"1714",2019-06-20,38.91247,-76.96569,7.63
"1715",2018-06-21,37.30734,-78.389257,7.5
"1716",2018-06-21,38.91648,-76.96256,7.44
"1717",2018-06-21,38.91495,-76.96328,6.94
"1718",2018-06-21,38.91317,-76.96493,7.08
"1719",2018-06-21,38.91468,-76.96696,7.51
"1720",2018-06-21,38.91247,-76.96569,7.66
"1721",2004-06-23,40.17663,-77.18537,7.1
"1722",2004-06-23,40.23487,-77.14193,7.6
"1723",2004-06-23,40.17667,-77.18507,7.1
"1724",2004-06-23,40.17999,-77.18692,7.1
"1725",2004-06-23,40.18844,-77.18606,7.1
"1726",2004-06-23,40.19528,-77.18423,7.4
"1727",2004-06-23,40.20792,-77.18104,7.3
"1728",2004-06-23,40.21418,-77.16883,7.4
"1729",2004-06-23,40.21847,-77.16003,7.1
"1730",2004-06-23,40.22429,-77.14928,7.6
"1731",2004-06-23,40.19568,-77.18767,6.9
"1732",2004-06-23,40.19608,-77.18518,6.9
"1733",2004-06-23,40.19588,-77.18745,7.4
"1734",2003-06-26,40.17663,-77.18537,7.4
"1735",2003-06-26,40.23487,-77.14193,7
"1736",2003-06-26,40.17667,-77.18507,7.6
"1737",2003-06-26,40.17999,-77.18692,7.1
"1738",2003-06-26,40.18844,-77.18606,7.3
"1739",2003-06-26,40.19528,-77.18423,7.3
"1740",2003-06-26,40.20792,-77.18104,7.3
"1741",2003-06-26,40.21418,-77.16883,7.1
"1742",2003-06-26,40.21847,-77.16003,7.4
"1743",2003-06-26,40.22429,-77.14928,7.1
"1744",2003-06-26,40.19568,-77.18767,7.1
"1745",2003-06-26,40.19608,-77.18518,7.1
"1746",2006-06-26,40.17663,-77.18537,7.7
"1747",2006-06-26,40.23487,-77.14193,7.8
"1748",2006-06-26,40.17667,-77.18507,7.8
"1749",2006-06-26,40.17999,-77.18692,7.8
"1750",2006-06-26,40.18844,-77.18606,7.8
"1751",2006-06-26,40.19528,-77.18423,7.8
"1752",2006-06-26,40.20792,-77.18104,7.8
"1753",2006-06-26,40.21418,-77.16883,7.6
"1754",2006-06-26,40.21847,-77.16003,7.6
"1755",2006-06-26,40.22429,-77.14928,7.6
"1756",2006-06-26,40.19568,-77.18767,7.6
"1757",2006-06-26,40.19608,-77.18518,7.6
"1758",2006-06-26,40.19588,-77.18745,8.2
"1759",2001-06-27,40.17663,-77.18537,7.8
"1760",2001-06-27,40.23487,-77.14193,8.1
"1761",2001-06-27,40.17667,-77.18507,8
"1762",2001-06-27,40.17999,-77.18692,7.6
"1763",2001-06-27,40.18844,-77.18606,8
"1764",2001-06-27,40.19528,-77.18423,8
"1765",2001-06-27,40.20792,-77.18104,7.9
"1766",2001-06-27,40.21418,-77.16883,8
"1767",2001-06-27,40.21847,-77.16003,7.8
"1768",2001-06-27,40.22429,-77.14928,8
"1769",2001-06-27,40.19568,-77.18767,7.4
"1770",2001-06-27,40.19608,-77.18518,7.6
"1771",2002-06-27,40.17663,-77.18537,7.8
"1772",2002-06-27,40.23487,-77.14193,8
"1773",2002-06-27,40.17667,-77.18507,7.8
"1774",2002-06-27,40.17999,-77.18692,7.7
"1775",2002-06-27,40.18844,-77.18606,7.9
"1776",2002-06-27,40.19528,-77.18423,7.8
"1777",2002-06-27,40.20792,-77.18104,8
"1778",2002-06-27,40.21418,-77.16883,7.8
"1779",2002-06-27,40.21847,-77.16003,7.8
"1780",2002-06-27,40.22429,-77.14928,7.8
"1781",2002-06-27,40.19608,-77.18518,7.7
"1782",2019-06-27,38.91648,-76.96256,7.43
"1783",2019-06-27,38.91495,-76.96328,6.81
"1784",2019-06-27,38.91317,-76.96493,7
"1785",2019-06-27,38.91468,-76.96696,7.54
"1786",2019-06-27,38.91247,-76.96569,7.62
"1787",2019-06-27,37.30734,-78.389257,7.36
"1788",2000-06-28,40.17663,-77.18537,7.7
"1789",2000-06-28,40.23487,-77.14193,8.3
"1790",2000-06-28,40.17667,-77.18507,7.8
"1791",2000-06-28,40.17999,-77.18692,7.8
"1792",2000-06-28,40.18844,-77.18606,8.1
"1793",2000-06-28,40.19528,-77.18423,8.1
"1794",2000-06-28,40.20792,-77.18104,8.1
"1795",2000-06-28,40.21418,-77.16883,7.8
"1796",2000-06-28,40.21847,-77.16003,7.8
"1797",2000-06-28,40.22429,-77.14928,7.8
"1798",2018-06-28,38.2898,-77.4816,6.83
"1799",2018-06-28,38.91648,-76.96256,7.42
"1800",2018-06-28,38.91317,-76.96493,7.19
"1801",2018-06-28,38.91495,-76.96328,6.95
"1802",2018-06-28,38.91468,-76.96696,7.5
"1803",2018-06-28,38.91247,-76.96569,7.61
"1804",2018-06-28,38.321111,-77.488889,6.97
"1805",1993-07-01,40.17663,-77.18537,7
"1806",1993-07-01,40.23487,-77.14193,8
"1807",1993-07-01,40.17667,-77.18507,7.1
"1808",1993-07-01,40.17999,-77.18692,7.2
"1809",1993-07-01,40.18844,-77.18606,7.4
"1810",1993-07-01,40.19528,-77.18423,7.4
"1811",1993-07-01,40.20792,-77.18104,7.6
"1812",1993-07-01,40.21418,-77.16883,7.6
"1813",1993-07-01,40.21847,-77.16003,7.7
"1814",1993-07-01,40.22429,-77.14928,7.8
"1815",1994-07-01,40.17663,-77.18537,7
"1816",1994-07-01,40.23487,-77.14193,7.6
"1817",1994-07-01,40.17667,-77.18507,6.9
"1818",1994-07-01,40.17999,-77.18692,7.3
"1819",1994-07-01,40.18844,-77.18606,7.4
"1820",1994-07-01,40.19528,-77.18423,7.1
"1821",1994-07-01,40.20792,-77.18104,7.2
"1822",1994-07-01,40.21418,-77.16883,7.3
"1823",1994-07-01,40.21847,-77.16003,7.2
"1824",1994-07-01,40.22429,-77.14928,7.5
"1825",1995-07-01,40.17663,-77.18537,7
"1826",1995-07-01,40.23487,-77.14193,7
"1827",1995-07-01,40.17667,-77.18507,6.8
"1828",1995-07-01,40.17999,-77.18692,6.9
"1829",1995-07-01,40.18844,-77.18606,7
"1830",1995-07-01,40.19528,-77.18423,6.8
"1831",1995-07-01,40.20792,-77.18104,7
"1832",1995-07-01,40.21418,-77.16883,7
"1833",1995-07-01,40.21847,-77.16003,6.8
"1834",1995-07-01,40.22429,-77.14928,6.9
"1835",2019-07-02,40.17999,-77.18692,7.9
"1836",2019-07-02,40.17667,-77.18507,8
"1837",2019-07-02,40.17663,-77.18537,7.9
"1838",2019-07-02,40.19528,-77.18423,8
"1839",2019-07-02,40.20792,-77.18104,8.1
"1840",2019-07-02,40.22429,-77.14928,8.1
"1841",2019-07-02,40.23487,-77.14193,8.2
"1842",2018-07-05,38.91648,-76.96256,7.54
"1843",2018-07-05,38.91495,-76.96328,6.78
"1844",2018-07-05,38.91317,-76.96493,7.18
"1845",2018-07-05,38.91468,-76.96696,7.65
"1846",2018-07-05,38.91247,-76.96569,7.68
"1847",2006-07-06,40.17663,-77.18537,7.6
"1848",2006-07-06,40.23487,-77.14193,8.2
"1849",2006-07-06,40.17667,-77.18507,8
"1850",2006-07-06,40.17999,-77.18692,7.8
"1851",2006-07-06,40.18844,-77.18606,7.8
"1852",2006-07-06,40.19528,-77.18423,8
"1853",2006-07-06,40.20792,-77.18104,8
"1854",2006-07-06,40.21418,-77.16883,7.8
"1855",2006-07-06,40.21847,-77.16003,7.9
"1856",2006-07-06,40.22429,-77.14928,8
"1857",2006-07-06,40.19568,-77.18767,7.4
"1858",2006-07-06,40.19608,-77.18518,7.6
"1859",2006-07-06,40.19588,-77.18745,7.7
"1860",2007-07-07,40.17663,-77.18537,7.56
"1861",2007-07-07,40.23487,-77.14193,7.25
"1862",2007-07-07,40.17667,-77.18507,7.87
"1863",2007-07-07,40.17999,-77.18692,7.71
"1864",2007-07-07,40.18844,-77.18606,7.88
"1865",2007-07-07,40.19528,-77.18423,7.88
"1866",2007-07-07,40.20792,-77.18104,7.98
"1867",2007-07-07,40.21418,-77.16883,7.97
"1868",2007-07-07,40.21847,-77.16003,7.41
"1869",2007-07-07,40.22429,-77.14928,7.7
"1870",2007-07-07,40.19608,-77.18518,7.83
"1871",2007-07-07,40.19588,-77.18745,7.82
"1872",1997-07-08,40.17663,-77.18537,7.52
"1873",1997-07-08,40.23487,-77.14193,7.68
"1874",1997-07-08,40.17667,-77.18507,7.6
"1875",1997-07-08,40.17999,-77.18692,7.45
"1876",1997-07-08,40.18844,-77.18606,7.45
"1877",1997-07-08,40.19528,-77.18423,7.61
"1878",1997-07-08,40.20792,-77.18104,7.68
"1879",1997-07-08,40.21418,-77.16883,7.53
"1880",1997-07-08,40.21847,-77.16003,7.54
"1881",1997-07-08,40.22429,-77.14928,7.5
"1882",1998-07-08,40.17663,-77.18537,7.38
"1883",1998-07-08,40.23487,-77.14193,7.33
"1884",1998-07-08,40.17667,-77.18507,7.41
"1885",1998-07-08,40.17999,-77.18692,7.5
"1886",1998-07-08,40.18844,-77.18606,7.6
"1887",1998-07-08,40.19528,-77.18423,7.41
"1888",1998-07-08,40.20792,-77.18104,7.38
"1889",1998-07-08,40.21418,-77.16883,7.35
"1890",1998-07-08,40.21847,-77.16003,7.46
"1891",1998-07-08,40.22429,-77.14928,7.28
"1892",1999-07-08,40.17663,-77.18537,8.2
"1893",1999-07-08,40.23487,-77.14193,8.2
"1894",1999-07-08,40.17667,-77.18507,8.1
"1895",1999-07-08,40.17999,-77.18692,8
"1896",1999-07-08,40.18844,-77.18606,8.1
"1897",1999-07-08,40.19528,-77.18423,8
"1898",1999-07-08,40.20792,-77.18104,8
"1899",1999-07-08,40.21418,-77.16883,7.9
"1900",1999-07-08,40.21847,-77.16003,8
"1901",1999-07-08,40.22429,-77.14928,8.1
"1902",2008-07-08,40.17663,-77.18537,7.33
"1903",2008-07-08,40.23487,-77.14193,7.88
"1904",2008-07-08,40.17667,-77.18507,7.5
"1905",2008-07-08,40.17999,-77.18692,7.41
"1906",2008-07-08,40.18844,-77.18606,7.54
"1907",2008-07-08,40.19528,-77.18423,7.72
"1908",2008-07-08,40.20792,-77.18104,7.75
"1909",2008-07-08,40.21418,-77.16883,7.57
"1910",2008-07-08,40.21847,-77.16003,7.63
"1911",2008-07-08,40.22429,-77.14928,7.76
"1912",2008-07-08,40.19568,-77.18767,7.03
"1913",2008-07-08,40.19608,-77.18518,7.12
"1914",2008-07-08,40.19588,-77.18745,7.34
"1915",2009-07-09,40.17663,-77.18537,7.57
"1916",2009-07-09,40.23487,-77.14193,8.13
"1917",2009-07-09,40.17667,-77.18507,7.83
"1918",2009-07-09,40.17999,-77.18692,7.75
"1919",2009-07-09,40.18844,-77.18606,7.81
"1920",2009-07-09,40.19528,-77.18423,7.9
"1921",2009-07-09,40.20792,-77.18104,7.92
"1922",2009-07-09,40.21418,-77.16883,7.83
"1923",2009-07-09,40.21847,-77.16003,7.91
"1924",2009-07-09,40.22429,-77.14928,8.21
"1925",2009-07-09,40.19568,-77.18767,7.31
"1926",2009-07-09,40.19608,-77.18518,7.39
"1927",2009-07-09,40.19588,-77.18745,7.27
"1928",2010-07-10,40.17663,-77.18537,7.98
"1929",2010-07-10,40.23487,-77.14193,8
"1930",2010-07-10,40.17667,-77.18507,7.85
"1931",2010-07-10,40.17999,-77.18692,7.84
"1932",2010-07-10,40.18844,-77.18606,7.95
"1933",2010-07-10,40.19528,-77.18423,7.86
"1934",2010-07-10,40.20792,-77.18104,7.87
"1935",2010-07-10,40.21418,-77.16883,7.83
"1936",2010-07-10,40.21847,-77.16003,7.81
"1937",2010-07-10,40.22429,-77.14928,7.92
"1938",2010-07-10,40.19568,-77.18767,7.4
"1939",2010-07-10,40.19608,-77.18518,7.63
"1940",2010-07-10,40.19588,-77.18745,7.3
"1941",2011-07-11,40.17663,-77.18537,7.07
"1942",2011-07-11,40.23487,-77.14193,7.65
"1943",2011-07-11,40.17667,-77.18507,7.18
"1944",2011-07-11,40.17999,-77.18692,7.23
"1945",2011-07-11,40.18844,-77.18606,7.2
"1946",2011-07-11,40.19528,-77.18423,7.25
"1947",2011-07-11,40.20792,-77.18104,7.39
"1948",2011-07-11,40.21418,-77.16883,7.35
"1949",2011-07-11,40.21847,-77.16003,7.4
"1950",2011-07-11,40.22429,-77.14928,7.35
"1951",2011-07-11,40.19568,-77.18767,7.06
"1952",2011-07-11,40.19608,-77.18518,7.06
"1953",2011-07-11,40.19588,-77.18745,7.2
"1954",2017-07-11,40.17663,-77.18537,7.5
"1955",2017-07-11,40.23487,-77.14193,8.2
"1956",2017-07-11,40.17667,-77.18507,7.9
"1957",2017-07-11,40.17999,-77.18692,7.8
"1958",2017-07-11,40.19528,-77.18423,7.9
"1959",2017-07-11,40.20792,-77.18104,7.9
"1960",2017-07-11,40.22429,-77.14928,8
"1961",2019-07-11,38.91495,-76.96328,6.65
"1962",2019-07-11,38.91648,-76.96256,7.76
