"","Date","Latitude","Longitude","pH"
"1680",2011-12-17,40.89526,-78.20605,6
"1681",2011-12-17,40.94253,-78.12451,6
"1682",2014-12-18,38.20549,-79.13815,7.75
"1683",2014-12-18,38.30791,-79.36073,5
"1684",2016-12-18,38.220944,-79.144206,7
"1685",2016-12-18,38.20461,-79.14644,7
"1686",2015-12-19,38.278173,-79.297023,5
"1687",2015-12-19,38.279417,-79.293817,5
"1688",2015-12-19,38.220944,-79.144206,6.75
"1689",2015-12-19,38.20461,-79.14644,7.5
"1690",2015-12-19,38.2886,-79.2235,5
"1691",2015-12-19,38.28655,-79.236917,5
"1692",2018-12-19,38.26031,-79.37106,5
"1693",2018-12-19,38.23334,-79.34763,5
"1694",2011-12-20,42.16879,-75.89955,6
"1695",2015-12-20,37.980752,-78.953412,5
"1696",2016-12-21,37.980752,-78.953412,5
"1697",2016-12-21,37.971351,-78.964351,4.25
"1698",2016-12-21,37.967042,-78.956641,4.5
"1699",2017-12-21,37.9205,-78.9879,5.25
"1700",2017-12-21,37.944862,-78.964713,5.25
"1701",2017-12-21,38.197188,-79.68974,7
"1702",2017-12-21,38.194288,-79.692486,7
"1703",2017-12-21,38.013481,-78.98915,7
"1704",2016-12-22,37.966452,-78.955626,5
"1705",2017-12-22,38.27618,-79.31866,5.5
"1706",2017-12-22,38.28307,-79.32193,5.5
"1707",2017-12-22,38.12785,-79.49928,6.5
"1708",2017-12-22,38.13684,-79.49133,4.75
"1709",2018-12-22,38.220944,-79.144206,6.5
"1710",2017-12-26,38.026184,-79.06562,7.5
"1711",2016-12-27,38.197188,-79.68974,7
"1712",2016-12-27,38.194288,-79.692486,7
"1713",2013-12-28,40.935392,-78.022634,4
"1714",2013-12-28,40.82668,-78.1111,5
"1715",2013-12-28,38.06853,-79.52718,6
"1716",2013-12-28,38.15796,-79.47326,5
"1717",2014-12-28,38.284709,-79.237875,5.5
"1718",2018-12-28,40.82668,-78.1111,5
"1719",2018-12-28,40.94715,-77.82855,6
"1720",2019-12-28,41.5236,-78.21419,6
"1721",2019-12-28,41.4194,-78.2264,6
"1722",2019-12-28,38.197188,-79.68974,7.5
"1723",2019-12-28,38.194288,-79.692486,7.5
"1724",2018-12-30,37.980752,-78.953412,5.5
"1725",2018-12-30,37.966452,-78.955626,5.5
"1726",2018-12-30,38.197188,-79.68974,7
"1727",2018-12-30,38.194288,-79.692486,7
"1728",2018-12-30,37.971351,-78.964351,5.25
"1729",2018-12-30,37.967042,-78.956641,5
"1730",2018-12-30,38.12785,-79.49928,5.25
"1731",2018-12-30,38.13684,-79.49133,4.5
"1732",2014-12-31,40.935392,-78.022634,5
"1733",2014-12-31,40.82668,-78.1111,5
"1734",2015-12-31,38.138367,-79.430133,6
"1735",2016-12-31,41.4194,-78.2264,5
"1736",2010-01-01,40.04716,-77.52071,6.25
"1737",2009-01-02,39.741172,-77.491586,5.5
"1738",2009-01-02,39.739406,-77.481092,6
"1739",2009-01-02,39.741603,-77.491469,6.5
"1740",2010-01-02,39.764094,-77.607036,7
"1741",2011-01-02,39.788233,-77.487814,5
"1742",2011-01-02,39.751283,-77.601036,8
"1743",2011-01-02,39.740386,-77.519908,5.5
"1744",2011-01-02,40.04716,-77.52071,6.25
"1745",2012-01-02,40.04716,-77.52071,6
"1746",2010-01-03,39.839708,-77.537533,5
"1747",2010-01-03,39.741172,-77.491586,5
"1748",2010-01-03,39.739406,-77.481092,6.5
"1749",2010-01-03,39.741603,-77.491469,6
"1750",2011-01-03,39.745025,-77.559425,6.5
"1751",2008-01-05,39.731672,-77.540817,7
"1752",2009-01-05,39.745025,-77.559425,6
"1753",2009-01-05,40.06169,-77.53258,7
"1754",2012-01-05,39.765053,-77.516044,5.5
"1755",2012-01-05,39.724967,-77.588817,7
"1756",2012-01-05,39.725989,-77.593831,7.5
"1757",2012-01-05,39.727578,-77.590798,7
"1758",2013-01-05,39.75468,-77.505228,5
"1759",2013-01-05,39.810403,-77.576394,8
"1760",2013-01-05,39.839708,-77.537533,5
"1761",2013-01-05,39.740386,-77.519908,5
"1762",2020-01-05,40.929005,-78.281017,6
"1763",2008-01-06,39.741172,-77.491586,5
"1764",2008-01-06,39.739406,-77.481092,6.5
"1765",2008-01-06,39.741603,-77.491469,6.5
"1766",2011-01-06,39.765053,-77.516044,5.5
"1767",2012-01-06,39.788233,-77.487814,4.5
"1768",2012-01-06,39.751283,-77.601036,7.5
"1769",2013-01-06,39.764094,-77.607036,7
"1770",2008-01-07,39.740386,-77.519908,6
"1771",2011-01-07,39.764094,-77.607036,6.5
"1772",2013-01-07,39.745025,-77.559425,6
"1773",2011-01-08,40.06169,-77.53258,7.5
"1774",2012-01-08,40.06169,-77.53258,7.5
"1775",2011-01-09,39.839708,-77.537533,5.5
"1776",2012-01-09,39.745025,-77.559425,7
"1777",2018-01-12,41.282697,-76.327558,5
"1778",2018-01-12,41.273162,-76.332977,5
"1779",2018-01-12,41.267348,-76.380047,5
"1780",2018-01-12,41.274865,-76.37773,5
"1781",2015-01-14,40.9308,-78.4723,6
"1782",2015-01-14,40.9364,-78.4632,6
"1783",2015-01-14,40.9394,-78.4549,6
"1784",2008-01-15,39.810403,-77.576394,5
"1785",2008-01-15,39.839708,-77.537533,5
"1786",2008-01-15,39.751283,-77.601036,7.5
"1787",2010-01-15,39.788233,-77.487814,3
"1788",2013-01-15,39.788233,-77.487814,4.5
"1789",2013-01-15,39.751283,-77.601036,7.5
"1790",2014-01-15,40.9364,-78.4632,7
"1791",2014-01-15,40.9444,-78.4471,6
"1792",2015-01-15,40.9238,-78.4836,6
"1793",2015-01-15,40.89428,-78.5321,6
"1794",2019-01-15,40.89132,-78.58166,6
"1795",2019-01-15,40.8947,-78.57742,6
"1796",2019-01-15,40.87207,-78.57165,7
"1797",2019-01-15,40.8947,-78.5817,6
"1798",2014-01-16,40.8941,-78.5431,6
"1799",2014-01-16,40.9161,-78.5051,6
"1800",2017-01-16,40.89132,-78.58166,6
"1801",2017-01-16,40.8947,-78.57742,6
"1802",2017-01-16,40.87207,-78.57165,6
"1803",2017-01-16,40.8947,-78.5817,6
"1804",2012-01-17,39.740386,-77.519908,5
"1805",2017-01-19,40.9308,-78.4723,8
"1806",2017-01-19,40.9238,-78.4836,6
"1807",2017-01-19,40.9364,-78.4632,6
"1808",2017-01-19,40.89428,-78.5321,6
"1809",2017-01-19,40.8967,-78.5191,6
"1810",2017-01-19,40.8941,-78.5431,6
"1811",2017-01-19,40.9161,-78.5051,6
"1812",2017-01-19,40.9394,-78.4549,6
"1813",2014-01-20,40.89132,-78.58166,6
"1814",2014-01-20,40.8947,-78.57742,6
"1815",2014-01-20,40.87207,-78.57165,7
"1816",2014-01-20,40.8947,-78.5817,6
"1817",2016-01-21,40.9308,-78.4723,8
"1818",2013-01-22,39.720703,-77.500192,6.75
"1819",2016-01-22,40.9308,-78.4723,6
"1820",2016-01-22,40.9364,-78.4632,7
"1821",2016-01-22,40.9394,-78.4549,6
"1822",2018-01-22,40.8947,-78.5817,6
"1823",2012-01-23,39.731672,-77.540817,7
"1824",2012-01-23,39.734247,-77.540569,7
"1825",2018-01-23,40.89132,-78.58166,6
"1826",2018-01-23,40.87207,-78.57165,6
"1827",2013-01-24,39.731672,-77.540817,7.5
"1828",2013-01-24,39.734247,-77.540569,7
"1829",2012-01-27,39.737619,-77.568983,7
"1830",2012-01-27,39.737858,-77.569172,7
"1831",2013-01-29,39.831244,-77.570878,6.5
"1832",2013-01-29,39.786453,-77.602325,7.5
"1833",2013-01-29,39.787736,-77.603375,8.2
"1834",2013-01-29,39.853353,-77.517319,4
"1835",2009-01-30,40.04716,-77.52071,7.25
"1836",2019-01-30,40.9308,-78.4723,6
"1837",2008-01-31,39.731672,-77.540817,7
"1838",2013-02-02,39.75468,-77.505228,5
"1839",2013-02-02,39.810403,-77.576394,6
"1840",2016-02-02,40.89132,-78.58166,6
"1841",2016-02-02,40.8947,-78.57742,6
"1842",2016-02-02,40.87207,-78.57165,6
"1843",2016-02-02,40.8947,-78.5817,6
"1844",2013-02-03,39.839708,-77.537533,5
"1845",2013-02-03,39.740386,-77.519908,5.5
"1846",2008-02-04,39.740386,-77.519908,6
"1847",2012-02-04,39.788233,-77.487814,4.5
"1848",2012-02-04,39.751283,-77.601036,7
"1849",2012-02-04,39.764094,-77.607036,7
"1850",2012-02-04,40.04716,-77.52071,6.5
"1851",2008-02-05,39.741172,-77.491586,5
"1852",2008-02-05,39.739406,-77.481092,6.5
"1853",2008-02-05,39.741603,-77.491469,6
"1854",2010-02-05,39.741172,-77.491586,4.5
"1855",2010-02-05,39.739406,-77.481092,5
"1856",2010-02-05,39.741603,-77.491469,6.5
"1857",2011-02-05,39.764094,-77.607036,7.5
"1858",2013-02-05,39.724967,-77.588817,7
"1859",2013-02-05,39.727578,-77.590798,7
"1860",2019-02-05,40.89132,-78.58166,6
"1861",2019-02-05,40.87207,-78.57165,6
"1862",2019-02-05,40.8947,-78.5817,6
"1863",2010-02-06,40.04716,-77.52071,7
"1864",2011-02-06,39.765053,-77.516044,5
"1865",2011-02-06,39.740386,-77.519908,5
"1866",2011-02-06,40.04716,-77.52071,6.5
"1867",2012-02-06,39.745025,-77.559425,6
"1868",2012-02-06,39.740386,-77.519908,7.5
"1869",2011-02-07,39.745025,-77.559425,6.5
"1870",2013-02-07,39.810403,-77.576394,7
"1871",2010-02-08,39.745025,-77.559425,5.5
"1872",2010-02-08,39.764094,-77.607036,7
"1873",2010-02-08,40.06169,-77.53258,7.25
"1874",2012-02-08,40.06169,-77.53258,8
"1875",2009-02-09,39.745025,-77.559425,6
"1876",2013-02-11,39.765053,-77.516044,4.5
"1877",2013-02-11,39.751283,-77.601036,7.5
"1878",2017-02-11,41.34325,-77.654133,5
"1879",2013-02-12,39.741172,-77.491586,7
"1880",2013-02-12,39.739406,-77.481092,7
"1881",2013-02-12,39.741603,-77.491469,7
"1882",2011-02-13,40.06169,-77.53258,7.25
"1883",2012-02-13,39.720703,-77.500192,7
"1884",2008-02-15,39.810403,-77.576394,5.5
"1885",2008-02-15,39.839708,-77.537533,5
"1886",2009-02-15,39.741172,-77.491586,6
"1887",2009-02-15,39.739406,-77.481092,6.5
"1888",2009-02-15,39.741603,-77.491469,6
"1889",2010-02-15,39.740386,-77.519908,5.5
"1890",2012-02-17,39.737619,-77.568983,7.5
"1891",2012-02-17,39.737858,-77.569172,7.5
"1892",2013-02-19,39.720703,-77.500192,8
"1893",2016-02-20,41.34325,-77.654133,4
"1894",2013-02-21,39.737858,-77.569172,8
"1895",2012-02-24,39.810403,-77.576394,7.5
"1896",2019-02-24,41.34325,-77.654133,4
"1897",2013-02-26,39.724881,-77.605128,8
"1898",2013-02-26,39.737619,-77.568983,8
"1899",2012-02-27,39.831244,-77.570878,7
"1900",2018-02-28,41.282697,-76.327558,5
"1901",2018-02-28,41.282697,-76.327558,5
"1902",2018-02-28,41.273162,-76.332977,5
"1903",2018-02-28,41.273162,-76.332977,5
"1904",2018-02-28,41.267348,-76.380047,5
"1905",2018-02-28,41.274865,-76.37773,5
"1906",2009-03-01,40.04716,-77.52071,7.5
"1907",2009-03-01,40.06169,-77.53258,7
"1908",2013-03-01,39.740386,-77.519908,5.5
"1909",2010-03-02,39.788233,-77.487814,5.5
"1910",2010-03-02,39.751283,-77.601036,8
"1911",2013-03-02,39.810403,-77.576394,8
"1912",2013-03-02,39.764094,-77.607036,6.5
"1913",2008-03-03,39.740386,-77.519908,6
"1914",2012-03-03,39.75468,-77.505228,4.5
"1915",2012-03-03,39.764094,-77.607036,7
"1916",2011-03-04,40.04716,-77.52071,6.5
"1917",2017-03-04,40.89132,-78.58166,7
"1918",2017-03-04,40.8947,-78.57742,6
"1919",2017-03-04,40.87207,-78.57165,7
"1920",2017-03-04,40.8947,-78.5817,7
"1921",2010-03-05,39.741172,-77.491586,5
"1922",2010-03-05,39.739406,-77.481092,6.5
"1923",2010-03-05,39.741603,-77.491469,6.5
"1924",2011-03-05,39.741172,-77.491586,5
"1925",2011-03-05,39.739406,-77.481092,6
"1926",2011-03-05,39.741603,-77.491469,6
"1927",2011-03-05,39.740386,-77.519908,5.5
"1928",2011-03-05,39.764094,-77.607036,7.5
"1929",2012-03-05,39.720703,-77.500192,7.5
"1930",2012-03-05,39.745025,-77.559425,6
"1931",2013-03-05,39.831244,-77.570878,6
"1932",2013-03-05,39.75468,-77.505228,4.5
"1933",2013-03-05,39.745025,-77.559425,7
"1934",2010-03-06,40.04716,-77.52071,6.75
"1935",2011-03-06,40.06169,-77.53258,7
"1936",2011-03-06,39.765053,-77.516044,5.5
"1937",2012-03-06,39.788233,-77.487814,4.5
"1938",2012-03-06,39.740386,-77.519908,5.5
"1939",2009-03-07,39.741172,-77.491586,5.5
"1940",2009-03-07,39.739406,-77.481092,6.5
"1941",2009-03-07,39.741603,-77.491469,6
"1942",2010-03-07,39.740386,-77.519908,6
"1943",2012-03-07,39.751283,-77.601036,7.5
"1944",2010-03-08,39.731672,-77.540817,8
"1945",2010-03-08,39.745025,-77.559425,6.5
"1946",2010-03-08,39.764094,-77.607036,7.5
"1947",2010-03-08,40.06169,-77.53258,7.5
"1948",2009-03-09,39.745025,-77.559425,8.5
"1949",2009-03-09,39.740386,-77.519908,6.5
"1950",2012-03-11,39.839708,-77.537533,5
"1951",2014-03-11,40.89132,-78.58166,6
"1952",2014-03-11,40.8947,-78.57742,6
"1953",2014-03-11,40.87207,-78.57165,6
"1954",2014-03-11,40.8947,-78.5817,6
"1955",2013-03-12,39.724967,-77.588817,7
"1956",2016-03-12,40.7633,-78.650473,7
"1957",2016-03-12,40.86374,-78.71089,6
"1958",2016-03-12,40.82066,-78.636709,7
"1959",2013-03-14,39.741172,-77.491586,5
"1960",2013-03-14,39.741603,-77.491469,7
"1961",2008-03-15,39.810403,-77.576394,5.5
"1962",2008-03-15,39.751283,-77.601036,8
"1963",2018-03-15,40.89132,-78.58166,6
"1964",2018-03-15,40.8947,-78.57742,6
"1965",2018-03-15,40.87207,-78.57165,6
"1966",2019-03-16,41.34325,-77.654133,4
"1967",2016-03-17,40.9308,-78.4723,6
"1968",2016-03-17,40.9238,-78.4836,6
"1969",2016-03-17,40.9364,-78.4632,6
"1970",2016-03-17,40.89428,-78.5321,7
"1971",2016-03-17,40.9394,-78.4549,7
"1972",2012-03-19,39.737619,-77.568983,8
"1973",2012-03-19,39.737858,-77.569172,8
"1974",2014-03-19,40.9308,-78.4723,6
"1975",2014-03-19,40.9364,-78.4632,7
"1976",2014-03-19,40.9394,-78.4549,6
"1977",2015-03-19,40.9308,-78.4723,6
"1978",2015-03-19,40.9238,-78.4836,7
"1979",2015-03-19,40.9364,-78.4632,6
"1980",2015-03-19,40.89428,-78.5321,6
"1981",2015-03-19,40.9394,-78.4549,6
"1982",2017-03-19,40.8941,-78.5431,7
"1983",2014-03-20,40.9238,-78.4836,6
"1984",2014-03-20,40.89428,-78.5321,6
"1985",2014-03-20,40.8967,-78.5191,7
"1986",2014-03-20,40.8941,-78.5431,7
"1987",2014-03-20,40.9161,-78.5051,7
"1988",2015-03-22,40.9581,-78.4845,8
"1989",2015-03-22,40.9532,-78.4888,6
"1990",2015-03-22,40.9531,-78.4892,8
"1991",2015-03-22,40.9671,-78.4865,6
"1992",2016-03-22,40.89132,-78.58166,6
"1993",2016-03-22,40.8947,-78.57742,6
"1994",2016-03-22,40.87207,-78.57165,6
"1995",2016-03-22,40.8947,-78.5817,6
"1996",2018-03-24,41.282697,-76.327558,5
"1997",2018-03-24,41.273162,-76.332977,5
"1998",2018-03-24,41.267348,-76.380047,5
"1999",2018-03-24,41.274865,-76.37773,5
"2000",2018-03-26,40.8947,-78.5817,6
"2001",2016-03-27,41.34325,-77.654133,5
"2002",2013-03-28,39.745025,-77.559425,6.5
"2003",2012-03-31,39.764094,-77.607036,7.5
"2004",2018-03-31,41.34325,-77.654133,5
"2005",2009-04-01,40.04716,-77.52071,6.8
"2006",2008-04-02,39.740386,-77.519908,6
"2007",2011-04-02,39.839708,-77.537533,5
"2008",2015-04-02,40.89132,-78.58166,6
"2009",2015-04-02,40.8947,-78.57742,6
"2010",2015-04-02,40.87207,-78.57165,7
"2011",2015-04-02,40.8947,-78.5817,6
"2012",2011-04-03,39.740386,-77.519908,6
"2013",2009-04-04,39.810403,-77.576394,8
"2014",2009-04-04,39.741172,-77.491586,5
"2015",2009-04-04,39.739406,-77.481092,6.5
"2016",2009-04-04,39.741603,-77.491469,6.5
"2017",2011-04-04,39.788233,-77.487814,5
"2018",2011-04-04,40.06169,-77.53258,8
"2019",2013-04-04,39.720703,-77.500192,8
"2020",2008-04-05,40.06169,-77.53258,7.25
"2021",2009-04-05,39.740386,-77.519908,6
"2022",2010-04-05,39.745025,-77.559425,7
"2023",2010-04-05,39.740386,-77.519908,6
"2024",2010-04-05,39.764094,-77.607036,7.5
"2025",2011-04-05,39.751283,-77.601036,8.5
"2026",2009-04-06,39.745025,-77.559425,5.5
"2027",2011-04-06,40.04716,-77.52071,6.5
"2028",2012-04-06,39.810403,-77.576394,7.5
"2029",2012-04-06,39.745025,-77.559425,6.5
"2030",2012-04-06,39.737858,-77.569172,7.5
"2031",2013-04-06,39.810403,-77.576394,8
"2032",2008-04-07,39.741172,-77.491586,5.5
"2033",2008-04-07,39.739406,-77.481092,6
"2034",2008-04-07,39.741603,-77.491469,6.5
"2035",2010-04-07,40.04716,-77.52071,6.5
"2036",2012-04-07,39.75468,-77.505228,5
"2037",2013-04-07,39.740386,-77.519908,6
"2038",2010-04-08,39.731672,-77.540817,7
"2039",2010-04-08,40.06169,-77.53258,7.85
"2040",2012-04-08,39.839708,-77.537533,5
"2041",2012-04-08,39.740386,-77.519908,5.5
"2042",2017-04-08,40.78875,-78.66919,8
"2043",2017-04-08,40.7633,-78.650473,8
"2044",2017-04-08,40.86374,-78.71089,8
"2045",2017-04-08,40.78597,-78.68095,8
"2046",2017-04-08,40.83895,-78.679499,8
"2047",2017-04-08,40.82066,-78.636709,8
"2048",2018-04-08,41.267348,-76.380047,5
"2049",2018-04-08,41.274865,-76.37773,5
"2050",2013-04-09,39.788233,-77.487814,5
"2051",2017-04-09,40.89132,-78.58166,6
"2052",2017-04-09,40.8947,-78.57742,6
"2053",2017-04-09,40.8947,-78.5817,6
"2054",2009-04-14,40.06169,-77.53258,7.5
"2055",2012-04-14,39.751283,-77.601036,8
"2056",2016-04-14,40.89132,-78.58166,6
"2057",2016-04-14,40.8947,-78.57742,6
"2058",2016-04-14,40.87207,-78.57165,6
"2059",2016-04-14,40.8947,-78.5817,6
"2060",2008-04-15,39.810403,-77.576394,6
"2061",2008-04-15,39.751283,-77.601036,7.5
"2062",2015-04-16,40.9238,-78.4836,6
"2063",2015-04-16,40.89428,-78.5321,7
"2064",2010-04-17,39.788233,-77.487814,5
"2065",2010-04-17,39.751283,-77.601036,7.5
"2066",2012-04-17,39.788233,-77.487814,5
"2067",2014-04-17,40.9308,-78.4723,6
"2068",2014-04-17,40.9238,-78.4836,6
"2069",2014-04-17,40.9364,-78.4632,6
"2070",2014-04-17,40.89428,-78.5321,6
"2071",2014-04-17,40.8967,-78.5191,6
"2072",2014-04-17,40.8941,-78.5431,6
"2073",2014-04-17,40.9161,-78.5051,6
"2074",2014-04-17,40.9394,-78.4549,5
"2075",2017-04-19,40.8967,-78.5191,7
"2076",2017-04-19,40.9161,-78.5051,7
"2077",2019-04-19,40.9364,-78.4632,6
"2078",2019-04-19,40.9394,-78.4549,6
"2079",2017-04-20,40.9238,-78.4836,6
"2080",2017-04-20,40.89428,-78.5321,7
"2081",2016-04-21,40.9238,-78.4836,6
"2082",2016-04-21,40.89428,-78.5321,7
"2083",2016-04-21,40.8967,-78.5191,6
"2084",2016-04-21,40.8941,-78.5431,6
"2085",2016-04-21,40.9161,-78.5051,6
"2086",2013-04-22,41.35955,-78.43584,5
"2087",2014-04-22,40.89132,-78.58166,7
"2088",2014-04-22,40.8947,-78.57742,7
"2089",2014-04-22,40.87207,-78.57165,6
"2090",2014-04-22,40.8947,-78.5817,7
"2091",2016-04-23,40.7633,-78.650473,8
"2092",2016-04-23,40.86374,-78.71089,8
"2093",2016-04-23,40.83895,-78.679499,8
"2094",2016-04-23,40.82066,-78.636709,7
"2095",2017-04-23,40.87207,-78.57165,6
"2096",2016-04-24,41.34325,-77.654133,5
"2097",2017-04-24,40.89132,-78.58166,6
"2098",2018-04-26,40.89132,-78.58166,6
"2099",2018-04-26,40.8947,-78.57742,6
"2100",2018-04-26,40.87207,-78.57165,6
"2101",2018-04-26,40.8947,-78.5817,6
"2102",2013-04-27,41.11059,-77.733806,5
"2103",2009-05-01,39.741172,-77.491586,4.5
"2104",2009-05-01,39.739406,-77.481092,6.5
"2105",2009-05-01,39.741603,-77.491469,6.5
"2106",2019-05-01,38.87637,-77.04671,6.5
"2107",2019-05-01,38.86535,-77.0102,7
"2108",2019-05-01,38.9466,-77.05575,6
"2109",2019-05-01,38.93831,-77.05258,6
"2110",2019-05-01,38.88495,-77.0355,5
"2111",2019-05-01,38.87278,-77.0006,6.5
"2112",2019-05-01,38.9089,-77.0507,7
"2113",2019-05-01,38.8799,-76.9709,6.5
"2114",2019-05-01,38.93337,-77.05024,5.5
"2115",2019-05-01,38.90008,-77.05842,6
"2116",2019-05-01,38.92176,-77.06027,6.5
"2117",2019-05-01,38.8939,-76.9655,7
"2118",2019-05-01,38.8774,-77.0246,5
"2119",2019-05-01,38.97634,-77.0522,7
"2120",2019-05-01,38.92586,-77.0951,5
"2121",2019-05-01,38.90431,-77.07193,6
"2122",2019-05-01,38.9098,-76.9618,7
"2123",2019-05-01,38.95748,-77.06218,7.25
"2124",2019-05-01,38.9187,-77.1031,6
"2125",2019-05-01,38.9116,-76.9546,6
"2126",2019-05-01,38.91583,-77.08306,5
"2127",2010-05-02,39.740386,-77.519908,6.5
"2128",2010-05-02,40.04716,-77.52071,6.5
"2129",2009-05-03,39.810403,-77.576394,8
"2130",2010-05-03,39.745025,-77.559425,6.5
"2131",2008-05-04,40.04716,-77.52071,7.25
"2132",2009-05-04,39.745025,-77.559425,5.5
"2133",2009-05-04,39.740386,-77.519908,6
"2134",2008-05-05,40.06169,-77.53258,7.25
"2135",2008-05-05,39.741172,-77.491586,5.5
"2136",2008-05-05,39.739406,-77.481092,6.5
"2137",2008-05-05,39.741603,-77.491469,7
"2138",2008-05-05,39.740386,-77.519908,6
"2139",2013-05-05,39.810403,-77.576394,8
"2140",2013-05-05,39.839708,-77.537533,5.5
"2141",2013-05-05,39.740386,-77.519908,6
"2142",2009-05-06,40.04716,-77.52071,6.25
"2143",2011-05-06,40.04716,-77.52071,6
"2144",2012-05-06,39.741172,-77.491586,5
"2145",2012-05-06,39.745025,-77.559425,6.5
"2146",2012-05-06,39.741603,-77.491469,6.5
"2147",2012-05-06,39.740386,-77.519908,5.5
"2148",2012-05-06,39.764094,-77.607036,7.5
"2149",2013-05-06,39.75468,-77.505228,5
"2150",2013-05-06,39.745025,-77.559425,6.8
"2151",2010-05-07,40.06169,-77.53258,7.5
"2152",2011-05-08,39.765053,-77.516044,5.5
"2153",2011-05-08,39.764094,-77.607036,7
"2154",2019-05-08,38.9466,-77.05575,7
"2155",2019-05-08,38.9832,-77.0407,5
"2156",2019-05-08,38.86535,-77.0102,7.5
"2157",2019-05-08,38.9098,-76.9618,8
"2158",2019-05-08,38.9116,-76.9546,7
"2159",2019-05-08,38.8799,-76.9709,5
"2160",2019-05-08,38.87278,-77.0006,6
"2161",2019-05-08,38.97634,-77.0522,7
"2162",2019-05-08,38.9089,-77.0507,7
"2163",2019-05-08,38.92586,-77.0951,6
"2164",2019-05-08,38.8774,-77.0246,7
"2165",2019-05-08,38.95748,-77.06218,7.5
"2166",2019-05-08,38.91583,-77.08306,6.5
"2167",2019-05-08,38.8939,-76.9655,7
"2168",2019-05-08,38.93831,-77.05258,6.5
"2169",2019-05-08,38.9187,-77.1031,6.5
"2170",2019-05-08,38.92176,-77.06027,6.5
"2171",2019-05-08,38.87637,-77.04671,6
"2172",2019-05-08,38.93337,-77.05024,6.5
"2173",2019-05-08,38.90431,-77.07193,6.5
"2174",2019-05-08,38.90008,-77.05842,7
"2175",2019-05-08,38.88495,-77.0355,6
"2176",2011-05-09,39.745025,-77.559425,6
"2177",2010-05-10,39.788233,-77.487814,5.5
"2178",2010-05-10,39.731672,-77.540817,7
"2179",2010-05-10,39.741172,-77.491586,5
"2180",2010-05-10,39.751283,-77.601036,8
"2181",2010-05-10,39.739406,-77.481092,6
"2182",2010-05-10,39.741603,-77.491469,6
"2183",2011-05-10,39.731672,-77.540817,7.5
"2184",2012-05-10,39.788233,-77.487814,5
"2185",2012-05-10,39.751283,-77.601036,8
"2186",2012-05-12,39.75468,-77.505228,4.5
"2187",2013-05-13,39.788233,-77.487814,5
"2188",2013-05-13,39.751283,-77.601036,7.5
"2189",2017-05-13,40.8947,-78.5817,8
"2190",2014-05-14,40.9308,-78.4723,6
"2191",2014-05-14,40.9364,-78.4632,7
"2192",2014-05-14,40.8941,-78.5431,8
"2193",2014-05-14,40.9394,-78.4549,8
"2194",2008-05-15,39.810403,-77.576394,6
"2195",2008-05-15,39.839708,-77.537533,5.5
"2196",2008-05-15,39.751283,-77.601036,8.5
"2197",2014-05-15,40.89428,-78.5321,7
"2198",2014-05-15,40.8967,-78.5191,8
"2199",2014-05-15,40.9161,-78.5051,8
"2200",2018-05-15,41.282697,-76.327558,5
"2201",2018-05-15,41.273162,-76.332977,5
"2202",2018-05-15,41.267348,-76.380047,5
"2203",2019-05-15,38.9832,-77.0407,4
"2204",2019-05-15,38.90431,-77.07193,7.5
"2205",2019-05-15,38.90008,-77.05842,6.5
"2206",2019-05-15,38.9187,-77.1031,6
"2207",2019-05-15,38.92176,-77.06027,6
"2208",2019-05-15,38.95748,-77.06218,5.75
"2209",2019-05-15,38.92586,-77.0951,6
"2210",2019-05-15,38.8774,-77.0246,7
"2211",2019-05-15,38.93831,-77.05258,7.5
"2212",2019-05-15,38.91583,-77.08306,6
"2213",2019-05-15,38.86535,-77.0102,6
"2214",2019-05-15,38.97634,-77.0522,7
"2215",2019-05-15,38.9098,-76.9618,7
"2216",2019-05-15,38.8939,-76.9655,7
"2217",2019-05-15,38.9466,-77.05575,5.5
"2218",2019-05-15,38.9089,-77.0507,7
"2219",2019-05-15,38.9116,-76.9546,6
"2220",2019-05-15,38.87637,-77.04671,6
"2221",2019-05-15,38.93337,-77.05024,5
"2222",2019-05-15,38.88495,-77.0355,6
"2223",2019-05-15,38.8799,-76.9709,6.5
"2224",2011-05-17,40.06169,-77.53258,7.5
"2225",2017-05-17,40.9308,-78.4723,6
"2226",2017-05-17,40.9364,-78.4632,7
"2227",2017-05-17,40.9394,-78.4549,6
"2228",2013-05-18,41.11059,-77.733806,5
"2229",2014-05-18,40.9238,-78.4836,6
"2230",2016-05-18,40.9308,-78.4723,6
"2231",2016-05-18,40.9364,-78.4632,6
"2232",2016-05-19,40.9238,-78.4836,6
"2233",2016-05-19,40.89428,-78.5321,6
"2234",2016-05-19,40.8967,-78.5191,7
"2235",2016-05-19,40.8941,-78.5431,7
"2236",2016-05-19,40.9161,-78.5051,7
"2237",2011-05-20,39.724881,-77.605128,7.7
"2238",2015-05-21,40.9308,-78.4723,6
"2239",2015-05-21,40.9238,-78.4836,6
"2240",2015-05-21,40.9532,-78.4888,7
"2241",2015-05-21,40.89132,-78.58166,7
"2242",2015-05-21,40.9364,-78.4632,7
"2243",2015-05-21,40.89428,-78.5321,6
"2244",2015-05-21,40.8947,-78.57742,7
"2245",2015-05-21,40.8967,-78.5191,8
"2246",2015-05-21,40.8941,-78.5431,7
"2247",2015-05-21,40.9161,-78.5051,7
