field_1,Date,Latitude,Longitude,pH
"855",2001-03-26,"40.195680000000003","-77.187669999999997","7.100000000000000"
"856",2001-03-26,"40.196080000000002","-77.185180000000003","7.400000000000000"
"857",2002-03-26,"40.176630000000003","-77.185370000000006","7.500000000000000"
"858",2002-03-26,"40.234870000000001","-77.141930000000002","7.600000000000000"
"859",2002-03-26,"40.176670000000001","-77.185069999999996","7.600000000000000"
"860",2002-03-26,"40.179989999999997","-77.186920000000001","7.500000000000000"
"861",2002-03-26,"40.188440000000000","-77.186059999999998","7.000000000000000"
"862",2002-03-26,"40.195279999999997","-77.184229999999999","7.600000000000000"
"863",2002-03-26,"40.207920000000001","-77.181039999999996","7.500000000000000"
"864",2002-03-26,"40.214179999999999","-77.168830000000000","7.400000000000000"
"865",2002-03-26,"40.218470000000003","-77.160030000000006","7.400000000000000"
"866",2002-03-26,"40.224290000000003","-77.149280000000005","7.400000000000000"
"867",2002-03-26,"40.196080000000002","-77.185180000000003","7.500000000000000"
"872",2000-03-28,"40.176630000000003","-77.185370000000006","7.300000000000000"
"873",2000-03-28,"40.234870000000001","-77.141930000000002","7.700000000000000"
"874",2000-03-28,"40.176670000000001","-77.185069999999996","7.200000000000000"
"875",2000-03-28,"40.179989999999997","-77.186920000000001","7.200000000000000"
"876",2000-03-28,"40.188440000000000","-77.186059999999998","7.400000000000000"
"877",2000-03-28,"40.195279999999997","-77.184229999999999","7.300000000000000"
"878",2000-03-28,"40.207920000000001","-77.181039999999996","7.600000000000000"
"879",2000-03-28,"40.214179999999999","-77.168830000000000","7.600000000000000"
"880",2000-03-28,"40.218470000000003","-77.160030000000006","7.600000000000000"
"881",2000-03-28,"40.224290000000003","-77.149280000000005","7.600000000000000"
"882",2011-03-30,"40.176630000000003","-77.185370000000006","7.760000000000000"
"883",2011-03-30,"40.234870000000001","-77.141930000000002","7.640000000000000"
"884",2011-03-30,"40.176670000000001","-77.185069999999996","7.740000000000000"
"885",2011-03-30,"40.179989999999997","-77.186920000000001","7.870000000000000"
"886",2011-03-30,"40.188440000000000","-77.186059999999998","7.840000000000000"
"887",2011-03-30,"40.195279999999997","-77.184229999999999","8.060000000000000"
"888",2011-03-30,"40.207920000000001","-77.181039999999996","8.140000000000001"
"889",2011-03-30,"40.214179999999999","-77.168830000000000","7.890000000000000"
"890",2011-03-30,"40.218470000000003","-77.160030000000006","8.039999999999999"
"891",2011-03-30,"40.224290000000003","-77.149280000000005","7.940000000000000"
"892",2011-03-30,"40.195680000000003","-77.187669999999997","7.550000000000000"
"893",2011-03-30,"40.196080000000002","-77.185180000000003","7.450000000000000"
"894",2011-03-30,"40.195880000000002","-77.187449999999998","7.540000000000000"
"895",1993-04-01,"40.176630000000003","-77.185370000000006","7.100000000000000"
"896",1993-04-01,"40.234870000000001","-77.141930000000002","6.800000000000000"
"897",1993-04-01,"40.176670000000001","-77.185069999999996","6.900000000000000"
"898",1993-04-01,"40.179989999999997","-77.186920000000001","6.700000000000000"
"899",1993-04-01,"40.188440000000000","-77.186059999999998","7.100000000000000"
"900",1993-04-01,"40.195279999999997","-77.184229999999999","7.000000000000000"
"901",1993-04-01,"40.207920000000001","-77.181039999999996","7.000000000000000"
"902",1993-04-01,"40.214179999999999","-77.168830000000000","7.000000000000000"
"903",1993-04-01,"40.218470000000003","-77.160030000000006","7.000000000000000"
"904",1993-04-01,"40.224290000000003","-77.149280000000005","7.000000000000000"
"905",1994-04-01,"40.176630000000003","-77.185370000000006","6.800000000000000"
"906",1994-04-01,"40.234870000000001","-77.141930000000002","7.400000000000000"
"907",1994-04-01,"40.176670000000001","-77.185069999999996","6.700000000000000"
"908",1994-04-01,"40.179989999999997","-77.186920000000001","6.300000000000000"
"909",1994-04-01,"40.188440000000000","-77.186059999999998","7.000000000000000"
"910",1994-04-01,"40.195279999999997","-77.184229999999999","7.000000000000000"
"911",1994-04-01,"40.207920000000001","-77.181039999999996","7.200000000000000"
"912",1994-04-01,"40.214179999999999","-77.168830000000000","7.300000000000000"
"913",1994-04-01,"40.218470000000003","-77.160030000000006","7.300000000000000"
"914",1994-04-01,"40.224290000000003","-77.149280000000005","7.500000000000000"
"915",1995-04-01,"40.176630000000003","-77.185370000000006","7.200000000000000"
"916",1995-04-01,"40.234870000000001","-77.141930000000002","7.500000000000000"
"917",1995-04-01,"40.176670000000001","-77.185069999999996","7.400000000000000"
"918",1995-04-01,"40.179989999999997","-77.186920000000001","7.100000000000000"
"919",1995-04-01,"40.188440000000000","-77.186059999999998","7.400000000000000"
"920",1995-04-01,"40.195279999999997","-77.184229999999999","7.300000000000000"
"921",1995-04-01,"40.207920000000001","-77.181039999999996","7.300000000000000"
"922",1995-04-01,"40.214179999999999","-77.168830000000000","7.200000000000000"
"923",1995-04-01,"40.218470000000003","-77.160030000000006","7.300000000000000"
"924",1995-04-01,"40.224290000000003","-77.149280000000005","7.400000000000000"
"925",2019-04-03,"40.179989999999997","-77.186920000000001","7.750000000000000"
"926",2019-04-03,"40.176670000000001","-77.185069999999996","8.000000000000000"
"927",2019-04-03,"40.176630000000003","-77.185370000000006","8.000000000000000"
"928",2019-04-03,"40.195279999999997","-77.184229999999999","8.250000000000000"
"929",2019-04-03,"40.207920000000001","-77.181039999999996","8.250000000000000"
"930",2019-04-03,"40.224290000000003","-77.149280000000005","8.000000000000000"
"931",2019-04-03,"40.234870000000001","-77.141930000000002","8.250000000000000"
"932",2016-04-06,"40.179989999999997","-77.186920000000001","7.820000000000000"
"933",2016-04-06,"40.176670000000001","-77.185069999999996","8.100000000000000"
"934",2016-04-06,"40.176630000000003","-77.185370000000006","7.900000000000000"
"935",2016-04-06,"40.188440000000000","-77.186059999999998","8.449999999999999"
"936",2016-04-06,"40.195279999999997","-77.184229999999999","8.840000000000000"
"937",2016-04-06,"40.207920000000001","-77.181039999999996","8.470000000000001"
"938",2016-04-06,"40.214179999999999","-77.168830000000000","8.160000000000000"
"939",2016-04-06,"40.218470000000003","-77.160030000000006","8.330000000000000"
"940",2016-04-06,"40.224290000000003","-77.149280000000005","8.580000000000000"
"941",2016-04-06,"40.234870000000001","-77.141930000000002","8.500000000000000"
"942",2007-04-07,"40.176630000000003","-77.185370000000006","7.590000000000000"
"943",2007-04-07,"40.234870000000001","-77.141930000000002","8.100000000000000"
"944",2007-04-07,"40.176670000000001","-77.185069999999996","7.900000000000000"
"945",2007-04-07,"40.179989999999997","-77.186920000000001","7.730000000000000"
"946",2007-04-07,"40.188440000000000","-77.186059999999998","7.860000000000000"
"947",2007-04-07,"40.195279999999997","-77.184229999999999","8.090000000000000"
"948",2007-04-07,"40.207920000000001","-77.181039999999996","8.130000000000001"
"949",2007-04-07,"40.214179999999999","-77.168830000000000","7.810000000000000"
"950",2007-04-07,"40.224290000000003","-77.149280000000005","7.920000000000000"
"951",2007-04-07,"40.195680000000003","-77.187669999999997","7.310000000000000"
"952",2007-04-07,"40.196080000000002","-77.185180000000003","7.550000000000000"
"953",2007-04-07,"40.195880000000002","-77.187449999999998","7.730000000000000"
"954",1997-04-08,"40.176630000000003","-77.185370000000006","7.530000000000000"
"955",1997-04-08,"40.234870000000001","-77.141930000000002","7.650000000000000"
"956",1997-04-08,"40.176670000000001","-77.185069999999996","7.540000000000000"
"957",1997-04-08,"40.179989999999997","-77.186920000000001","7.500000000000000"
"958",1997-04-08,"40.188440000000000","-77.186059999999998","4.560000000000000"
"959",1997-04-08,"40.195279999999997","-77.184229999999999","7.600000000000000"
"960",1997-04-08,"40.207920000000001","-77.181039999999996","7.600000000000000"
"961",1997-04-08,"40.214179999999999","-77.168830000000000","7.580000000000000"
"962",1997-04-08,"40.218470000000003","-77.160030000000006","7.580000000000000"
"963",1997-04-08,"40.224290000000003","-77.149280000000005","7.620000000000000"
"964",1998-04-08,"40.176630000000003","-77.185370000000006","7.080000000000000"
"965",1998-04-08,"40.234870000000001","-77.141930000000002","7.320000000000000"
"966",1998-04-08,"40.176670000000001","-77.185069999999996","7.240000000000000"
"967",1998-04-08,"40.179989999999997","-77.186920000000001","7.140000000000000"
"968",1998-04-08,"40.188440000000000","-77.186059999999998","7.200000000000000"
"969",1998-04-08,"40.195279999999997","-77.184229999999999","7.490000000000000"
"970",1998-04-08,"40.207920000000001","-77.181039999999996","7.550000000000000"
"971",1998-04-08,"40.214179999999999","-77.168830000000000","7.230000000000000"
"972",1998-04-08,"40.218470000000003","-77.160030000000006","7.300000000000000"
"973",1998-04-08,"40.224290000000003","-77.149280000000005","7.310000000000000"
"974",1999-04-08,"40.176630000000003","-77.185370000000006","7.800000000000000"
"975",1999-04-08,"40.234870000000001","-77.141930000000002","7.600000000000000"
"976",1999-04-08,"40.176670000000001","-77.185069999999996","7.600000000000000"
"977",1999-04-08,"40.179989999999997","-77.186920000000001","7.600000000000000"
"978",1999-04-08,"40.188440000000000","-77.186059999999998","7.600000000000000"
"979",1999-04-08,"40.195279999999997","-77.184229999999999","7.500000000000000"
"980",1999-04-08,"40.207920000000001","-77.181039999999996","7.500000000000000"
"981",1999-04-08,"40.214179999999999","-77.168830000000000","7.700000000000000"
"982",1999-04-08,"40.218470000000003","-77.160030000000006","7.500000000000000"
"983",1999-04-08,"40.224290000000003","-77.149280000000005","7.600000000000000"
"984",2008-04-08,"40.176630000000003","-77.185370000000006","7.720000000000000"
"985",2008-04-08,"40.234870000000001","-77.141930000000002","8.210000000000001"
"986",2008-04-08,"40.176670000000001","-77.185069999999996","7.970000000000000"
"987",2008-04-08,"40.179989999999997","-77.186920000000001","7.870000000000000"
"988",2008-04-08,"40.188440000000000","-77.186059999999998","7.950000000000000"
"989",2008-04-08,"40.195279999999997","-77.184229999999999","8.070000000000000"
"990",2008-04-08,"40.207920000000001","-77.181039999999996","8.029999999999999"
"991",2008-04-08,"40.214179999999999","-77.168830000000000","7.840000000000000"
"992",2008-04-08,"40.218470000000003","-77.160030000000006","7.860000000000000"
"993",2008-04-08,"40.224290000000003","-77.149280000000005","7.940000000000000"
"994",2008-04-08,"40.195680000000003","-77.187669999999997","7.340000000000000"
"995",2008-04-08,"40.196080000000002","-77.185180000000003","7.350000000000000"
"996",2008-04-08,"40.195880000000002","-77.187449999999998","7.400000000000000"
"997",2009-04-09,"40.176630000000003","-77.185370000000006","7.790000000000000"
"998",2009-04-09,"40.234870000000001","-77.141930000000002","8.140000000000001"
"999",2009-04-09,"40.176670000000001","-77.185069999999996","8.160000000000000"
"1000",2009-04-09,"40.179989999999997","-77.186920000000001","8.060000000000000"
"1001",2009-04-09,"40.188440000000000","-77.186059999999998","8.260000000000000"
"1002",2009-04-09,"40.195279999999997","-77.184229999999999","8.320000000000000"
"1003",2009-04-09,"40.207920000000001","-77.181039999999996","8.420000000000000"
"1004",2009-04-09,"40.214179999999999","-77.168830000000000","8.070000000000000"
"1005",2009-04-09,"40.218470000000003","-77.160030000000006","8.180000000000000"
"1006",2009-04-09,"40.224290000000003","-77.149280000000005","8.170000000000000"
"1007",2009-04-09,"40.195680000000003","-77.187669999999997","9.690000000000000"
"1008",2009-04-09,"40.196080000000002","-77.185180000000003","7.640000000000000"
"1009",2009-04-09,"40.195880000000002","-77.187449999999998","7.480000000000000"
"1014",2010-04-11,"40.176630000000003","-77.185370000000006","7.730000000000000"
"1015",2010-04-11,"40.234870000000001","-77.141930000000002","8.140000000000001"
"1016",2010-04-11,"40.176670000000001","-77.185069999999996","7.830000000000000"
"1017",2010-04-11,"40.179989999999997","-77.186920000000001","7.930000000000000"
"1018",2010-04-11,"40.188440000000000","-77.186059999999998","7.940000000000000"
"1019",2010-04-11,"40.195279999999997","-77.184229999999999","8.109999999999999"
"1020",2010-04-11,"40.207920000000001","-77.181039999999996","8.160000000000000"
"1021",2010-04-11,"40.214179999999999","-77.168830000000000","7.910000000000000"
"1022",2010-04-11,"40.218470000000003","-77.160030000000006","7.970000000000000"
"1023",2010-04-11,"40.224290000000003","-77.149280000000005","8.010000000000000"
"1024",2010-04-11,"40.195680000000003","-77.187669999999997","7.450000000000000"
"1025",2010-04-11,"40.196080000000002","-77.185180000000003","7.440000000000000"
"1026",2010-04-11,"40.195880000000002","-77.187449999999998","7.580000000000000"
"1027",2011-04-11,"40.176630000000003","-77.185370000000006","7.610000000000000"
"1028",2011-04-11,"40.234870000000001","-77.141930000000002","7.670000000000000"
"1029",2011-04-11,"40.176670000000001","-77.185069999999996","7.570000000000000"
"1030",2011-04-11,"40.179989999999997","-77.186920000000001","7.630000000000000"
"1031",2011-04-11,"40.188440000000000","-77.186059999999998","7.500000000000000"
"1032",2011-04-11,"40.195279999999997","-77.184229999999999","7.740000000000000"
"1033",2011-04-11,"40.207920000000001","-77.181039999999996","7.730000000000000"
"1034",2011-04-11,"40.214179999999999","-77.168830000000000","7.620000000000000"
"1035",2011-04-11,"40.218470000000003","-77.160030000000006","7.640000000000000"
"1036",2011-04-11,"40.224290000000003","-77.149280000000005","7.670000000000000"
"1037",2011-04-11,"40.195680000000003","-77.187669999999997","7.370000000000000"
"1038",2011-04-11,"40.196080000000002","-77.185180000000003","7.300000000000000"
"1039",2011-04-11,"40.195880000000002","-77.187449999999998","7.400000000000000"
"1045",2012-04-12,"40.176630000000003","-77.185370000000006","7.760000000000000"
"1046",2012-04-12,"40.234870000000001","-77.141930000000002","8.300000000000001"
"1047",2012-04-12,"40.176670000000001","-77.185069999999996","8.010000000000000"
"1048",2012-04-12,"40.179989999999997","-77.186920000000001","7.900000000000000"
"1049",2012-04-12,"40.188440000000000","-77.186059999999998","7.650000000000000"
"1050",2012-04-12,"40.195279999999997","-77.184229999999999","8.070000000000000"
"1051",2012-04-12,"40.207920000000001","-77.181039999999996","8.170000000000000"
"1052",2012-04-12,"40.214179999999999","-77.168830000000000","7.980000000000000"
"1053",2012-04-12,"40.218470000000003","-77.160030000000006","8.130000000000001"
"1054",2012-04-12,"40.224290000000003","-77.149280000000005","8.230000000000000"
"1055",2017-04-12,"40.176630000000003","-77.185370000000006","7.700000000000000"
"1056",2017-04-12,"40.234870000000001","-77.141930000000002","8.300000000000001"
"1057",2017-04-12,"40.176670000000001","-77.185069999999996","8.100000000000000"
"1058",2017-04-12,"40.179989999999997","-77.186920000000001","8.000000000000000"
"1059",2017-04-12,"40.195279999999997","-77.184229999999999","8.000000000000000"
"1060",2017-04-12,"40.207920000000001","-77.181039999999996","8.100000000000000"
"1061",2017-04-12,"40.224290000000003","-77.149280000000005","8.199999999999999"
"1062",2004-04-13,"40.176630000000003","-77.185370000000006","7.600000000000000"
"1063",2004-04-13,"40.234870000000001","-77.141930000000002","7.800000000000000"
"1064",2004-04-13,"40.176670000000001","-77.185069999999996","7.800000000000000"
"1065",2004-04-13,"40.179989999999997","-77.186920000000001","7.800000000000000"
"1066",2004-04-13,"40.188440000000000","-77.186059999999998","7.900000000000000"
"1067",2004-04-13,"40.195279999999997","-77.184229999999999","7.800000000000000"
"1068",2004-04-13,"40.207920000000001","-77.181039999999996","7.900000000000000"
"1069",2004-04-13,"40.214179999999999","-77.168830000000000","7.800000000000000"
"1070",2004-04-13,"40.218470000000003","-77.160030000000006","7.800000000000000"
"1071",2004-04-13,"40.224290000000003","-77.149280000000005","7.800000000000000"
"1072",2004-04-13,"40.195680000000003","-77.187669999999997","7.600000000000000"
"1073",2004-04-13,"40.196080000000002","-77.185180000000003","8.000000000000000"
"1074",2013-04-13,"40.176630000000003","-77.185370000000006","7.490000000000000"
"1075",2013-04-13,"40.234870000000001","-77.141930000000002","7.770000000000000"
"1076",2013-04-13,"40.176670000000001","-77.185069999999996","7.730000000000000"
"1077",2013-04-13,"40.179989999999997","-77.186920000000001","7.630000000000000"
"1078",2013-04-13,"40.188440000000000","-77.186059999999998","7.620000000000000"
"1079",2013-04-13,"40.195279999999997","-77.184229999999999","7.870000000000000"
"1080",2013-04-13,"40.207920000000001","-77.181039999999996","7.810000000000000"
"1081",2013-04-13,"40.214179999999999","-77.168830000000000","7.720000000000000"
"1082",2013-04-13,"40.218470000000003","-77.160030000000006","7.810000000000000"
"1083",2013-04-13,"40.224290000000003","-77.149280000000005","7.700000000000000"
"1084",2015-04-17,"40.176630000000003","-77.185370000000006","7.100000000000000"
"1085",2015-04-17,"40.176670000000001","-77.185069999999996","7.700000000000000"
"1086",2015-04-17,"40.179989999999997","-77.186920000000001","7.400000000000000"
"1087",2015-04-17,"40.188440000000000","-77.186059999999998","7.500000000000000"
"1088",2015-04-17,"40.195279999999997","-77.184229999999999","7.900000000000000"
"1089",2015-04-17,"40.207920000000001","-77.181039999999996","8.000000000000000"
"1090",2015-04-17,"40.214179999999999","-77.168830000000000","7.800000000000000"
"1091",2015-04-17,"40.218470000000003","-77.160030000000006","7.800000000000000"
"1092",2015-04-17,"40.224290000000003","-77.149280000000005","7.900000000000000"
"1093",2015-04-17,"40.234870000000001","-77.141930000000002","8.000000000000000"
"1094",2005-04-18,"40.176630000000003","-77.185370000000006","7.000000000000000"
"1095",2005-04-18,"40.234870000000001","-77.141930000000002","7.800000000000000"
"1096",2005-04-18,"40.176670000000001","-77.185069999999996","7.500000000000000"
"1097",2005-04-18,"40.179989999999997","-77.186920000000001","7.700000000000000"
"1098",2005-04-18,"40.188440000000000","-77.186059999999998","7.800000000000000"
"1099",2005-04-18,"40.195279999999997","-77.184229999999999","7.800000000000000"
"1100",2005-04-18,"40.207920000000001","-77.181039999999996","8.000000000000000"
"1101",2005-04-18,"40.214179999999999","-77.168830000000000","7.900000000000000"
"1102",2005-04-18,"40.218470000000003","-77.160030000000006","7.800000000000000"
"1103",2005-04-18,"40.224290000000003","-77.149280000000005","7.400000000000000"
"1104",2005-04-18,"40.195680000000003","-77.187669999999997","7.600000000000000"
"1105",2005-04-18,"40.196080000000002","-77.185180000000003","7.800000000000000"
"1106",2005-04-18,"40.195880000000002","-77.187449999999998","7.500000000000000"
"1107",2006-04-18,"40.176630000000003","-77.185370000000006","7.800000000000000"
"1108",2006-04-18,"40.234870000000001","-77.141930000000002","8.199999999999999"
"1109",2006-04-18,"40.176670000000001","-77.185069999999996","8.199999999999999"
"1110",2006-04-18,"40.179989999999997","-77.186920000000001","8.000000000000000"
"1111",2006-04-18,"40.188440000000000","-77.186059999999998","8.199999999999999"
"1112",2006-04-18,"40.195279999999997","-77.184229999999999","8.199999999999999"
"1113",2006-04-18,"40.207920000000001","-77.181039999999996","8.199999999999999"
"1114",2006-04-18,"40.214179999999999","-77.168830000000000","8.000000000000000"
"1115",2006-04-18,"40.218470000000003","-77.160030000000006","8.300000000000001"
"1116",2006-04-18,"40.224290000000003","-77.149280000000005","8.199999999999999"
"1117",2006-04-18,"40.195680000000003","-77.187669999999997","8.000000000000000"
"1118",2006-04-18,"40.196080000000002","-77.185180000000003","8.199999999999999"
"1119",2006-04-18,"40.195880000000002","-77.187449999999998","8.100000000000000"
"1120",2014-04-18,"40.234870000000001","-77.141930000000002","7.910000000000000"
"1121",2014-04-18,"40.188440000000000","-77.186059999999998","7.590000000000000"
"1122",2014-04-18,"40.218470000000003","-77.160030000000006","7.790000000000000"
"1123",2014-04-18,"40.176630000000003","-77.185370000000006","7.440000000000000"
"1124",2014-04-18,"40.176670000000001","-77.185069999999996","7.570000000000000"
"1125",2014-04-18,"40.179989999999997","-77.186920000000001","7.800000000000000"
"1126",2014-04-18,"40.195279999999997","-77.184229999999999","8.090000000000000"
"1127",2014-04-18,"40.207920000000001","-77.181039999999996","7.990000000000000"
"1128",2014-04-18,"40.214179999999999","-77.168830000000000","7.690000000000000"
"1129",2014-04-18,"40.224290000000003","-77.149280000000005","7.800000000000000"
"1130",2018-04-18,"40.179989999999997","-77.186920000000001","7.900000000000000"
"1131",2018-04-18,"40.176670000000001","-77.185069999999996","7.900000000000000"
"1132",2018-04-18,"40.176630000000003","-77.185370000000006","7.900000000000000"
"1133",2018-04-18,"40.195279999999997","-77.184229999999999","8.100000000000000"
"1134",2018-04-18,"40.207920000000001","-77.181039999999996","8.100000000000000"
"1135",2018-04-18,"40.224290000000003","-77.149280000000005","8.000000000000000"
"1136",2018-04-18,"40.234870000000001","-77.141930000000002","8.100000000000000"
"1142",2000-04-24,"40.176630000000003","-77.185370000000006","6.300000000000000"
"1143",2000-04-24,"40.234870000000001","-77.141930000000002","7.190000000000000"
"1144",2000-04-24,"40.176670000000001","-77.185069999999996","6.300000000000000"
"1145",2000-04-24,"40.179989999999997","-77.186920000000001","6.500000000000000"
"1146",2000-04-24,"40.188440000000000","-77.186059999999998","6.700000000000000"
"1147",2000-04-24,"40.195279999999997","-77.184229999999999","6.800000000000000"
"1148",2000-04-24,"40.207920000000001","-77.181039999999996","6.940000000000000"
"1149",2000-04-24,"40.214179999999999","-77.168830000000000","7.100000000000000"
"1150",2000-04-24,"40.218470000000003","-77.160030000000006","7.300000000000000"
"1151",2000-04-24,"40.224290000000003","-77.149280000000005","7.200000000000000"
"1152",2002-04-24,"40.176630000000003","-77.185370000000006","8.199999999999999"
"1153",2002-04-24,"40.234870000000001","-77.141930000000002","7.700000000000000"
"1154",2002-04-24,"40.176670000000001","-77.185069999999996","8.000000000000000"
"1155",2002-04-24,"40.179989999999997","-77.186920000000001","8.000000000000000"
"1156",2002-04-24,"40.188440000000000","-77.186059999999998","8.199999999999999"
"1157",2002-04-24,"40.195279999999997","-77.184229999999999","8.100000000000000"
"1158",2002-04-24,"40.207920000000001","-77.181039999999996","8.000000000000000"
"1159",2002-04-24,"40.214179999999999","-77.168830000000000","7.600000000000000"
"1160",2002-04-24,"40.218470000000003","-77.160030000000006","7.400000000000000"
"1161",2002-04-24,"40.224290000000003","-77.149280000000005","7.600000000000000"
"1162",2002-04-24,"40.195680000000003","-77.187669999999997","7.200000000000000"
"1163",2002-04-24,"40.196080000000002","-77.185180000000003","7.400000000000000"
"1170",2003-04-29,"40.176630000000003","-77.185370000000006","7.400000000000000"
"1171",2003-04-29,"40.234870000000001","-77.141930000000002","7.400000000000000"
"1172",2003-04-29,"40.176670000000001","-77.185069999999996","7.500000000000000"
"1173",2003-04-29,"40.179989999999997","-77.186920000000001","7.400000000000000"
"1174",2003-04-29,"40.188440000000000","-77.186059999999998","7.400000000000000"
"1175",2003-04-29,"40.195279999999997","-77.184229999999999","7.400000000000000"
"1176",2003-04-29,"40.207920000000001","-77.181039999999996","7.400000000000000"
"1177",2003-04-29,"40.214179999999999","-77.168830000000000","7.200000000000000"
"1178",2003-04-29,"40.218470000000003","-77.160030000000006","7.400000000000000"
"1179",2003-04-29,"40.224290000000003","-77.149280000000005","7.300000000000000"
"1180",2003-04-29,"40.195680000000003","-77.187669999999997","6.700000000000000"
"1181",2003-04-29,"40.196080000000002","-77.185180000000003","7.000000000000000"
"1182",2001-04-30,"40.176630000000003","-77.185370000000006","7.800000000000000"
"1183",2001-04-30,"40.234870000000001","-77.141930000000002","8.000000000000000"
"1184",2001-04-30,"40.176670000000001","-77.185069999999996","8.100000000000000"
"1185",2001-04-30,"40.179989999999997","-77.186920000000001","7.900000000000000"
"1186",2001-04-30,"40.188440000000000","-77.186059999999998","8.000000000000000"
"1187",2001-04-30,"40.195279999999997","-77.184229999999999","8.000000000000000"
"1188",2001-04-30,"40.207920000000001","-77.181039999999996","8.100000000000000"
"1189",2001-04-30,"40.214179999999999","-77.168830000000000","7.800000000000000"
"1190",2001-04-30,"40.218470000000003","-77.160030000000006","8.000000000000000"
"1191",2001-04-30,"40.224290000000003","-77.149280000000005","8.000000000000000"
"1192",2001-04-30,"40.195680000000003","-77.187669999999997","7.400000000000000"
"1193",2001-04-30,"40.196080000000002","-77.185180000000003","7.700000000000000"
"1194",1993-05-01,"40.176630000000003","-77.185370000000006","6.500000000000000"
"1195",1993-05-01,"40.234870000000001","-77.141930000000002","7.400000000000000"
"1196",1993-05-01,"40.176670000000001","-77.185069999999996","6.400000000000000"
"1197",1993-05-01,"40.179989999999997","-77.186920000000001","6.700000000000000"
"1198",1993-05-01,"40.188440000000000","-77.186059999999998","6.900000000000000"
"1199",1993-05-01,"40.195279999999997","-77.184229999999999","7.100000000000000"
"1200",1993-05-01,"40.207920000000001","-77.181039999999996","7.100000000000000"
"1201",1993-05-01,"40.214179999999999","-77.168830000000000","7.100000000000000"
"1202",1993-05-01,"40.218470000000003","-77.160030000000006","7.300000000000000"
"1203",1993-05-01,"40.224290000000003","-77.149280000000005","7.400000000000000"
"1204",1994-05-01,"40.176630000000003","-77.185370000000006","6.900000000000000"
"1205",1994-05-01,"40.234870000000001","-77.141930000000002","7.600000000000000"
"1206",1994-05-01,"40.176670000000001","-77.185069999999996","6.800000000000000"
"1207",1994-05-01,"40.179989999999997","-77.186920000000001","6.400000000000000"
"1208",1994-05-01,"40.188440000000000","-77.186059999999998","6.500000000000000"
"1209",1994-05-01,"40.195279999999997","-77.184229999999999","6.900000000000000"
"1210",1994-05-01,"40.207920000000001","-77.181039999999996","7.000000000000000"
"1211",1994-05-01,"40.214179999999999","-77.168830000000000","7.100000000000000"
"1212",1994-05-01,"40.218470000000003","-77.160030000000006","7.200000000000000"
"1213",1994-05-01,"40.224290000000003","-77.149280000000005","7.200000000000000"
"1214",1995-05-01,"40.176630000000003","-77.185370000000006","6.800000000000000"
"1215",1995-05-01,"40.234870000000001","-77.141930000000002","7.400000000000000"
"1216",1995-05-01,"40.176670000000001","-77.185069999999996","6.900000000000000"
"1217",1995-05-01,"40.179989999999997","-77.186920000000001","7.000000000000000"
"1218",1995-05-01,"40.188440000000000","-77.186059999999998","7.000000000000000"
"1219",1995-05-01,"40.195279999999997","-77.184229999999999","7.000000000000000"
"1220",1995-05-01,"40.207920000000001","-77.181039999999996","7.100000000000000"
"1221",1995-05-01,"40.214179999999999","-77.168830000000000","7.000000000000000"
"1222",1995-05-01,"40.218470000000003","-77.160030000000006","7.500000000000000"
"1223",1995-05-01,"40.224290000000003","-77.149280000000005","7.100000000000000"
"1224",2018-05-01,"40.179989999999997","-77.186920000000001","8.000000000000000"
"1225",2018-05-01,"40.176670000000001","-77.185069999999996","8.000000000000000"
"1226",2018-05-01,"40.176630000000003","-77.185370000000006","7.700000000000000"
"1227",2018-05-01,"40.195279999999997","-77.184229999999999","8.100000000000000"
"1228",2018-05-01,"40.207920000000001","-77.181039999999996","8.100000000000000"
"1229",2018-05-01,"40.224290000000003","-77.149280000000005","8.100000000000000"
"1230",2018-05-01,"40.234870000000001","-77.141930000000002","8.199999999999999"
"1231",2019-05-01,"40.179989999999997","-77.186920000000001","8.000000000000000"
"1232",2019-05-01,"40.176670000000001","-77.185069999999996","8.000000000000000"
"1233",2019-05-01,"40.176630000000003","-77.185370000000006","8.000000000000000"
"1234",2019-05-01,"40.195279999999997","-77.184229999999999","8.000000000000000"
"1235",2019-05-01,"40.207920000000001","-77.181039999999996","8.000000000000000"
"1236",2019-05-01,"40.224290000000003","-77.149280000000005","8.000000000000000"
"1237",2019-05-01,"40.234870000000001","-77.141930000000002","8.000000000000000"
"1238",2005-05-02,"40.176630000000003","-77.185370000000006","7.800000000000000"
"1239",2005-05-02,"40.234870000000001","-77.141930000000002","8.000000000000000"
"1240",2005-05-02,"40.176670000000001","-77.185069999999996","7.800000000000000"
"1241",2005-05-02,"40.179989999999997","-77.186920000000001","7.800000000000000"
"1242",2005-05-02,"40.188440000000000","-77.186059999999998","7.800000000000000"
"1243",2005-05-02,"40.195279999999997","-77.184229999999999","8.000000000000000"
"1244",2005-05-02,"40.207920000000001","-77.181039999999996","7.800000000000000"
"1245",2005-05-02,"40.214179999999999","-77.168830000000000","7.900000000000000"
"1246",2005-05-02,"40.218470000000003","-77.160030000000006","7.800000000000000"
"1247",2005-05-02,"40.224290000000003","-77.149280000000005","7.700000000000000"
"1248",2005-05-02,"40.195680000000003","-77.187669999999997","7.600000000000000"
"1249",2005-05-02,"40.196080000000002","-77.185180000000003","7.700000000000000"
